q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
0;8;33;47;0;-1;-3;-15
40;27;14;34;-17;-9;0;-17
46;18;43;7;0;-10;-11;-14
45;37;23;41;-12;-13;-1;-7
31;33;24;39;0;-5;-17;-14
29;48;43;41;-15;-3;-6;-9
15;13;2;15;-5;-16;-8;-7
21;36;21;31;-7;0;-3;-8
8;14;29;0;-9;-17;-3;-6
46;14;38;39;-14;-18;-17;-5
34;37;3;2;0;-9;-11;-5
37;23;33;4;-7;-18;-4;0
41;39;36;5;-5;-17;0;-6
30;9;26;40;-15;0;-11;-3
19;20;0;28;-8;-16;-6;-15
4;14;29;21;-18;-18;-10;-6
32;9;8;30;-16;-2;-9;-14
11;45;11;7;-11;-19;-20;-6
47;38;6;26;-15;-16;-12;-7
26;28;28;45;-3;-2;-2;-10
6;28;33;6;-7;-17;-14;-11
41;14;6;14;-3;-14;-14;-3
36;9;12;30;-20;-15;-20;-12
35;47;10;45;-18;-13;-7;-5
21;37;5;47;-6;-9;-9;-19
11;0;35;6;0;-10;-2;-3
11;29;36;38;-10;-4;-10;-18
33;44;31;12;0;-4;-19;-15
15;19;44;6;-3;-4;-9;-15
22;18;47;11;-19;-8;-10;-16
36;49;9;45;-11;-12;-19;-20
44;48;46;7;-15;-4;-20;-19
33;15;25;11;-16;-14;-7;-7
15;48;46;46;-4;-9;-20;-9
25;46;47;16;-6;-17;-1;-3
39;48;12;5;-10;-10;-18;-19
31;32;13;48;-13;-14;-7;-5
17;32;23;44;0;-15;-13;-12
39;43;0;40;-18;-17;-19;-13
48;27;16;3;-9;-10;-13;-14
6;13;17;3;-2;-19;-17;-4
7;11;11;4;-8;-1;-4;-3
9;44;42;8;-12;-14;-15;-7
41;43;30;1;-18;-4;-19;-11
45;1;4;14;-13;0;-12;-2
0;38;42;39;-13;-7;-2;0
19;46;6;27;-5;-4;-1;0
13;17;33;1;-18;-14;-20;-9
3;33;49;49;-10;-3;-2;-1
32;4;11;3;-4;-7;-10;-11
19;10;2;40;-6;-13;-7;-9
39;35;23;14;0;-12;-19;-9
44;16;24;26;-6;-16;-20;-9
37;34;30;44;-14;-15;-11;-8
45;20;48;2;-1;-14;-4;0
23;48;7;47;-19;-12;-13;-5
15;48;49;9;-2;-19;-6;-4
31;44;0;27;-9;-5;-18;-6
25;10;0;16;-10;-19;-20;-13
26;38;18;2;-18;-5;-10;-3
0;37;3;9;-17;-19;-4;-4
46;43;23;15;-19;-3;-18;-15
42;23;22;47;-19;-19;-3;-13
42;45;43;18;-5;-7;-20;-8
0;40;7;15;-20;-13;-17;-12
6;38;27;21;-3;-6;-13;-18
23;46;29;12;-3;-20;-13;-15
14;46;33;47;0;-13;-9;-7
25;24;33;8;0;-1;-9;-17
34;34;40;34;-15;-5;-4;-16
45;22;41;14;-5;-11;-11;-20
11;15;17;43;-4;-18;-4;0
21;6;25;26;0;-17;-7;-18
37;10;18;38;-19;-17;-8;-5
30;35;24;9;-16;-8;-18;-5
1;25;42;10;-4;-20;-13;-18
35;46;27;48;-5;-7;-9;-10
37;3;37;47;-7;-13;-10;-1
15;3;31;9;-2;0;-2;-4
35;28;4;49;-18;-15;-7;-1
1;42;40;49;-18;-2;-10;-12
1;2;48;13;-10;-4;-13;-14
3;36;45;31;0;-17;-18;-5
43;42;27;20;-9;-16;-7;-2
15;7;1;21;-15;-16;-10;-5
17;0;43;14;-4;-16;-14;0
23;12;33;12;-14;-5;0;-3
47;15;30;8;-10;-20;-6;-7
0;48;41;34;-1;-10;-3;-12
14;8;16;48;0;-1;-8;-18
27;26;10;4;-3;-5;-13;-4
49;3;24;9;-6;-10;-1;-12
4;20;22;47;-14;-9;-17;-8
15;12;8;1;-4;-14;-11;-3
45;23;17;36;-4;-19;-9;-8
2;48;13;10;-1;-10;-11;-8
2;35;26;41;-11;0;-13;-8
45;44;31;3;-18;-9;-6;-12
17;39;14;10;0;-20;-3;-2
33;6;10;6;-20;-9;-6;-19
46;29;41;5;-17;-15;-12;0
14;22;7;10;-19;-4;-17;-18
9;39;44;0;-2;-19;-19;-2
44;5;43;14;-3;-10;-3;-2
22;27;27;1;-16;-4;-9;-18
25;20;40;42;-16;-11;-15;-1
18;29;26;17;-13;-17;-10;-11
30;8;12;17;-13;-4;0;-14
39;33;48;49;-17;-2;0;-7
5;44;35;29;-9;-12;-3;-4
11;40;10;29;-4;-17;-20;-7
0;26;33;1;-3;-11;-17;-16
9;26;17;16;-9;-14;-6;-9
5;11;36;21;-5;-1;-4;-7
22;19;8;18;-10;-5;-16;-14
46;40;41;1;-18;-16;-16;-1
49;28;2;23;-2;-4;-10;-3
40;37;7;28;-15;-18;-12;-16
40;36;42;4;-17;-10;-14;-5
44;7;10;32;-16;-7;-9;-11
6;42;23;45;-16;-9;-17;-2
22;12;46;3;-17;-11;-8;-7
21;22;7;17;-2;-16;-5;-6
21;24;41;31;-2;-9;-12;0
3;24;20;29;-17;-13;-15;-10
13;31;12;20;-9;-11;-13;-1
30;20;25;40;-16;-4;0;-18
34;42;26;31;-7;-9;-13;-12
16;2;30;44;-10;-19;-4;-18
18;0;25;7;-10;-7;-1;-9
22;31;48;6;-16;-3;-8;-3
45;25;42;19;-12;-10;-4;-17
31;4;32;16;-10;-2;-5;-2
39;5;3;45;-7;-11;-3;-19
2;14;40;30;-19;-2;-11;-14
22;6;3;30;-2;-17;-2;-15
19;38;35;44;-1;-8;-9;-14
37;17;7;12;-19;-13;-15;-6
20;27;33;11;-14;-15;-19;-6
2;15;22;23;-1;-20;-19;-12
0;12;6;20;-13;-1;-15;-7
49;18;20;33;-11;-2;0;-12
29;43;37;31;-20;-7;-15;-10
21;31;38;11;0;-7;-5;-16
26;6;16;46;-9;-19;0;-6
27;0;13;5;-14;-4;-6;-17
43;4;31;19;-20;-11;-13;-6
45;38;42;10;-1;-9;-11;-7
24;18;36;2;-7;-12;-5;-15
16;34;8;27;-1;-14;-6;-4
6;6;27;44;-6;-13;-8;-8
5;44;22;36;-10;-16;-4;-4
26;10;14;9;-12;-14;-11;0
2;2;28;11;-19;-14;-14;-14
9;16;48;42;0;0;-11;-1
13;42;7;34;-15;-5;-11;-1
39;17;11;43;-15;-14;-13;-8
40;44;37;28;-19;-12;-18;-9
41;37;21;19;-17;-20;-9;-6
31;29;38;47;-4;-3;-16;-1
34;9;38;33;-7;-8;-14;-4
19;31;2;42;-18;-15;-5;-7
25;31;30;26;-18;0;-19;-1
25;6;14;29;-14;-16;-20;-13
25;14;45;35;-15;-14;-16;0
48;18;11;20;-20;-11;-16;-19
36;5;14;6;-13;-9;-4;-8
35;3;5;19;-4;-5;-13;-11
25;36;13;15;-4;-10;-3;-10
22;8;5;7;-18;-4;-18;-16
9;18;25;14;-14;-17;-17;0
9;21;4;48;-16;-18;-3;-19
48;12;43;46;-14;-20;-20;-7
46;40;23;20;-17;-16;-11;-12
12;39;13;8;-17;-15;-13;-1
22;31;43;16;-10;-7;-17;-8
24;48;15;24;-7;-11;-5;-16
36;46;44;28;-1;-20;-7;-10
30;49;32;41;-13;0;-3;-5
43;34;26;17;-4;-1;-18;-10
31;41;41;16;-15;-19;-6;-20
46;33;36;19;-19;-13;-20;-19
8;17;17;43;-8;-12;-4;-14
30;36;15;39;0;0;-17;-8
47;31;0;45;-15;0;-8;-4
43;31;36;44;-20;-12;-19;-4
9;26;22;20;-11;-6;-7;-14
6;8;0;11;-2;-2;-19;-17
38;1;10;3;-5;-18;-10;-6
14;44;37;21;-5;-12;-8;-10
7;39;10;36;-20;-11;-1;-8
24;17;40;43;-11;-1;-9;-5
2;32;0;7;-5;-18;-1;-5
19;34;2;40;-13;-20;-9;-19
35;9;32;16;-15;-15;-17;-1
43;5;15;14;-9;-6;-2;-13
48;15;26;23;-14;-11;-4;-5
7;7;27;18;-7;-15;-5;-1
23;2;9;47;-12;-3;-20;-8
42;35;6;42;0;-10;-17;-14
13;15;38;4;-16;-13;-7;-20
46;40;34;6;-20;-1;-11;-1
12;23;34;44;-17;-16;-3;-13
4;3;3;40;-4;-2;-17;-4
2;8;19;46;-5;-13;-13;-1
29;26;47;2;-4;-4;-5;-10
39;40;46;32;-9;-17;-11;-12
17;39;26;19;-9;-17;-20;-2
45;36;45;40;-9;-9;-1;-8
27;32;42;20;-3;-5;-6;-11
46;39;48;7;-6;-16;-16;-8
25;26;30;0;-19;-15;-20;-11
9;0;17;40;-9;-13;-20;-6
14;37;48;21;-2;-17;-12;-20
34;14;18;0;-19;-7;-11;-7
23;2;44;4;-7;0;-14;-12
28;38;36;42;-9;-2;-14;-13
40;14;42;49;-7;-13;-3;-12
37;23;41;44;-14;-15;-12;-19
49;8;6;35;-12;-3;-12;-17
39;21;39;9;0;-16;-11;-6
47;1;21;43;-20;-1;-20;-17
31;24;26;44;-18;-20;-10;-5
37;16;16;30;-9;-1;-13;-18
25;16;47;20;-10;-19;-8;-5
4;33;20;2;-15;-14;-2;-17
14;14;5;46;-2;-4;-7;-5
49;18;31;44;-18;-6;-7;-14
21;34;21;30;-19;-6;-6;-17
21;21;44;20;-2;-11;-8;-3
42;0;30;13;-2;-6;-11;-2
2;37;39;41;-11;-2;-2;-19
21;1;47;3;-5;-8;-14;0
43;48;48;27;-11;-17;-9;-20
33;31;3;33;-18;-5;-11;-5
4;38;35;38;-20;-4;-6;-3
4;1;20;9;-13;-5;-17;-8
42;0;13;49;-1;-20;-12;-6
47;11;40;46;-20;-19;-18;-9
39;4;14;45;0;-16;-3;-18
6;41;2;13;-6;-6;-18;-5
5;12;16;30;-10;-20;-19;0
17;30;15;47;0;-15;-12;-16
5;14;30;7;-14;0;-15;-10
42;45;17;33;-5;-4;-5;-16
25;38;17;45;-2;-11;-19;-4
44;43;23;19;-17;-15;-7;-12
29;22;5;33;-8;-7;-4;-7
14;28;47;33;-10;-19;-2;-3
40;41;16;12;-7;-19;-12;-15
31;47;38;31;-2;-13;-17;-9
27;37;31;20;-7;-16;-18;-8
32;27;10;29;-12;-13;-8;-19
26;28;47;48;-12;-9;-4;-5
30;27;48;26;-18;-4;-4;-1
31;17;11;22;-19;-11;-14;-16
7;40;40;47;-12;-18;-7;0
20;22;45;48;-19;-3;-11;-9
29;7;37;39;-20;-4;-4;-7
4;1;3;2;-8;-14;-6;-14
35;15;41;34;-13;-20;-1;-14
28;11;40;24;-16;-16;-16;-1
19;49;17;34;-17;-19;-10;-3
25;37;42;19;0;-1;-1;-16
40;24;13;41;-10;0;-1;-5
12;11;17;12;-19;-15;-10;-17
25;0;10;45;-12;-11;-14;-11
33;0;2;40;-8;-6;-20;-14
6;8;26;20;-5;-6;-9;-13
46;33;18;0;-4;-19;-17;-5
7;37;22;15;-6;-18;-5;-3
1;11;14;10;-12;-20;-12;-9
22;20;20;21;-20;-17;-10;-6
43;18;6;30;-12;-16;-8;-13
1;20;40;15;-14;-9;-11;0
17;49;38;11;-5;-11;-6;-7
43;41;36;38;-19;-15;-3;-3
5;34;23;16;-3;-9;-15;-1
7;8;17;30;-18;-11;-20;-14
7;31;39;16;-18;-19;-18;-8
10;36;29;32;-6;-14;-11;-18
31;6;6;17;-1;-6;-3;-14
14;30;29;32;-17;-18;-11;-15
17;31;5;7;-12;-12;-4;-3
11;35;31;30;-11;-17;-6;-20
16;46;36;45;-13;-18;-7;-14
23;5;12;28;-14;-13;-14;-13
9;25;45;16;-14;-11;-8;-14
38;43;7;5;-3;-19;-17;-1
4;13;32;5;-13;0;-19;-8
7;32;23;32;-11;-6;-13;-4
34;18;46;28;0;-7;-19;-3
42;20;44;9;-17;-14;-3;0
39;0;43;28;-5;0;-10;-20
13;20;14;45;-10;-18;-15;0
11;25;43;18;-1;-2;-16;-10
18;1;48;19;-3;-1;-4;-19
16;20;33;20;-14;-2;-9;-8
33;7;10;36;-5;-5;-18;-3
16;18;43;6;-8;-12;-14;-11
28;3;27;38;-10;-7;-20;-8
33;25;20;29;-8;-15;-2;-12
30;27;0;8;0;0;-7;-14
7;29;15;40;-15;-13;-7;-11
49;15;20;4;-3;-6;-17;-5
36;39;38;38;-14;-19;-8;-18
48;38;29;40;-10;-7;-2;-20
31;18;46;34;-4;-18;-7;-17
24;22;5;1;-1;-12;-1;-12
48;19;33;19;-14;-14;-6;0
42;36;43;32;-7;-7;-13;-17
20;28;47;18;-11;-4;-8;-6
33;9;7;45;-12;-16;-6;-14
37;41;17;12;-1;-6;-16;-3
3;49;4;28;-18;-11;-8;0
36;19;42;16;-3;-16;-16;-12
45;49;43;6;0;-4;-5;-5
14;25;1;42;-20;-17;-4;-9
47;3;26;24;-4;0;-3;-19
44;30;36;36;-10;-13;-2;-16
6;0;24;5;-17;-19;-17;-8
39;7;47;21;-12;0;-7;-12
47;45;40;7;-19;-2;-19;-12
10;4;2;9;-1;-17;-5;-19
1;4;30;21;-5;-9;-9;-20
1;12;24;21;-12;-2;-12;-14
45;20;29;33;-5;-11;-2;-19
45;48;45;26;-9;-20;-8;-18
41;30;7;31;-1;-19;-17;-7
35;15;8;14;-15;-9;-10;-6
47;17;37;1;-5;-9;-12;-9
1;18;44;25;-6;-14;-19;-4
15;0;41;20;-19;0;-10;-12
31;1;14;0;-11;-18;-7;-11
13;20;2;23;-4;-12;-17;-3
29;10;10;38;-10;-20;-11;-1
45;35;6;44;-5;-12;-9;-9
10;11;13;24;-10;-1;-6;-9
44;18;37;10;-15;0;-9;-7
8;47;38;49;-16;-4;-2;-1
28;42;36;15;-7;-13;-7;-16
17;19;39;16;-7;-20;-13;-6
47;20;43;30;-11;-4;-1;-12
19;12;35;11;-17;-11;-6;-4
13;8;17;7;-13;-20;0;-8
49;25;21;36;-13;-4;-1;-16
42;16;25;37;-2;-9;-7;-11
43;33;37;21;-11;-13;-16;-11
41;46;27;45;-10;-8;-19;-1
41;33;34;6;-17;-10;-9;-11
41;47;2;7;-4;-18;-11;-4
28;26;23;8;-18;-19;-16;-12
33;24;14;39;-18;-10;0;-16
3;43;11;3;0;-15;-9;-19
40;19;30;40;-16;-17;-17;-10
47;43;0;4;-17;-11;-9;-4
4;35;15;48;-20;-20;-11;-7
4;25;3;49;-7;-7;-17;-5
16;35;11;35;-13;-2;-16;-20
16;21;37;44;-4;-15;-9;-16
35;17;7;5;-15;-3;-6;-2
1;30;20;11;-14;-5;-20;-12
1;21;44;2;-3;-20;-8;-12
1;14;1;48;-19;-5;-14;-3
28;4;48;24;-19;-15;-13;-1
5;10;10;0;-12;-16;-9;-16
2;31;43;9;-15;-16;-8;-19
2;20;14;8;-18;-8;-5;-16
23;45;33;3;-14;-16;-3;-17
3;18;16;34;-10;0;-19;-3
13;19;41;11;-10;-12;-13;-9
30;46;32;33;-1;0;0;-3
17;41;44;26;-3;-20;-18;-12
8;35;21;25;-15;-8;-20;-6
10;4;37;9;-3;-15;-9;-2
44;49;44;5;-17;-20;-12;-10
49;42;26;46;-2;-13;-4;-15
47;41;10;47;-6;-15;-8;-9
22;13;34;2;-17;-19;-2;0
7;32;11;26;-8;-13;-7;-10
12;22;44;28;-15;-20;-2;-2
31;36;44;3;-4;-11;-5;-6
33;12;41;41;-12;-14;-14;-8
8;22;46;37;-3;-12;-20;-10
2;4;49;29;-13;0;-13;-13
17;11;47;2;-10;-5;-2;-6
1;1;33;6;-14;-15;0;-7
13;21;41;32;-14;-1;-3;-4
11;35;37;19;-13;-3;-11;-1
42;38;32;12;0;-17;-19;-15
32;20;25;40;0;-7;-13;-5
27;29;7;43;-13;-5;-8;0
1;39;49;18;-20;-9;-2;-18
3;5;45;47;-6;-9;-16;-7
21;42;3;15;-7;-13;-15;-13
28;49;31;14;-14;-11;-17;-10
32;41;20;43;-7;-16;-10;-12
41;15;27;10;-6;-16;-9;-17
5;18;28;2;-4;-1;-14;0
3;34;49;7;-15;-4;-3;-7
35;41;43;27;-18;-20;-5;-3
8;10;11;49;-4;-14;-10;-2
29;30;10;23;-13;-20;-7;-10
20;42;32;40;-20;-18;-19;-3
27;46;28;48;-8;-4;-3;-7
29;22;47;31;-19;-9;-8;-19
16;47;34;0;0;-19;-1;-2
38;27;20;36;-19;-20;-8;-14
32;24;39;22;-18;-16;-19;0
3;30;16;40;-14;-8;-19;-9
30;18;40;40;-2;-11;-10;-10
36;40;13;14;-11;-8;-2;-14
14;5;8;19;-3;-3;-19;-8
3;1;22;39;-6;-5;-20;-8
24;49;22;23;-8;-6;-9;-12
24;1;18;5;-6;-9;-3;-19
46;26;43;34;-5;-8;-11;-5
42;11;18;44;-6;-19;-20;-16
26;34;34;42;-8;-11;-17;-12
16;34;11;32;-2;-20;-14;-16
14;8;46;44;-12;-19;-7;-13
1;26;25;48;-20;0;-14;-4
24;40;22;9;-2;-15;-20;-15
33;24;37;38;-14;-14;-9;-5
22;10;11;14;-10;-18;-14;-20
19;2;39;1;-15;-5;-14;-2
35;0;27;16;-4;-11;-15;-9
13;4;35;14;-20;-3;-1;-8
12;30;7;10;-9;-19;-9;-10
28;27;7;48;-9;-10;-13;-12
34;40;25;44;-17;-15;-7;-7
16;25;30;1;-9;-8;-20;-1
34;47;35;1;-16;-15;-7;-16
32;33;3;13;-14;-18;-3;-13
20;4;17;28;-10;-2;-10;-20
29;5;5;34;-8;-13;0;-8
6;14;37;26;-15;-2;-19;-20
21;15;42;33;0;-18;-12;-7
4;36;44;6;-5;-6;-2;-12
33;23;18;35;-6;-11;-10;-5
6;29;12;26;-17;-2;-2;-18
43;1;23;49;-2;-7;-17;-15
41;2;25;49;-16;-4;-5;-7
19;42;32;45;-15;-10;-9;-17
48;6;20;28;-14;-4;-14;-13
17;21;29;26;-19;-2;-13;-6
5;40;18;6;-19;-20;-18;-9
48;7;0;43;-6;-7;-10;-7
39;7;7;11;0;-20;-4;-9
32;31;49;21;-11;-2;-13;-16
27;45;27;23;-19;-11;-8;-14
33;9;19;15;-7;-8;-13;-8
16;14;8;44;0;-4;-3;-16
48;26;18;15;-16;-17;-12;-13
25;34;37;41;-6;-14;-13;-18
19;46;40;7;-17;-1;-9;-8
45;0;23;15;-6;-15;-20;-14
43;4;45;6;-6;-9;-3;-13
38;7;36;31;-9;-16;-10;-11
22;3;12;43;-7;-14;-17;-19
0;8;2;7;-11;-17;-2;-5
26;13;18;24;-7;-2;-8;-19
22;43;18;8;-4;-15;-11;-8
12;14;17;25;-9;-15;-20;-7
11;31;11;16;-19;-15;-3;-5
39;24;48;38;0;-6;-12;-10
8;12;35;43;-10;-20;-13;-14
45;24;34;40;-4;-5;-2;-10
21;17;34;13;-9;-18;-4;-5
44;39;2;0;-14;-12;-15;-9
30;25;45;22;-5;-18;-9;-16
6;5;40;9;-7;-1;-3;-20
40;10;18;18;-20;-18;-13;-3
20;21;44;12;-15;-2;-3;-6
0;36;10;21;-3;-11;-7;-8
45;26;23;18;-6;-20;-8;-7
2;39;37;0;-2;-2;-6;-11
2;21;41;10;-12;-7;-16;-17
34;39;31;6;-9;-3;-15;-19
2;19;43;1;-12;-7;-10;-14
10;14;41;11;-15;-18;-20;-17
31;32;28;49;-13;-17;-19;-10
14;47;33;34;-14;-10;-12;-18
31;33;19;48;-19;-8;-2;-15
28;11;10;14;-3;-9;-14;-18
28;23;14;30;-10;-9;-17;-11
48;22;30;30;-1;-10;-5;-12
33;29;21;35;-7;-6;-17;0
35;12;29;10;-18;-5;-12;-17
48;12;23;11;-13;-19;-7;-4
30;24;7;20;-7;0;-15;0
31;42;15;45;-11;-2;-17;-18
45;3;3;30;-1;-14;-19;-3
34;15;15;13;-13;0;-13;-20
4;42;16;12;-1;-12;-4;-16
23;37;34;12;-10;-9;-17;-1
19;36;26;48;-14;-8;-11;-7
28;12;18;42;-5;-14;-3;0
4;13;42;34;-15;0;-13;-15
8;37;49;7;-17;-14;-18;-7
20;22;35;35;0;0;-7;-13
41;1;21;9;-8;-14;-16;-13
15;8;46;6;-12;-20;-2;-14
18;11;48;45;-16;-6;-6;-5
16;21;25;37;-15;-17;-1;-7
0;18;10;33;-20;-8;0;-2
6;26;22;44;-3;-17;-6;-9
43;1;38;8;-17;-19;-4;-16
32;43;24;17;-12;-19;-12;-9
0;36;44;11;-10;-5;-18;-15
41;48;36;18;-13;-4;-17;-12
38;39;2;44;-15;-4;-18;-17
4;5;48;5;-14;-11;-6;-1
17;46;38;47;-16;-20;-19;-7
43;3;15;20;-4;-13;-16;-15
44;30;38;32;-16;-1;-6;-17
47;42;7;40;-1;-14;-13;-6
22;40;14;38;-13;-19;-17;-7
37;26;37;41;-10;-12;-20;-12
16;32;48;21;-6;-11;-14;-15
4;34;25;37;0;0;-8;-8
30;36;7;33;-15;-14;-3;-4
1;25;44;17;-5;0;-7;-1
44;22;9;1;-15;-2;-8;-12
17;17;45;44;-3;-15;-17;-12
48;33;47;40;-3;-13;-7;-14
10;36;38;2;-4;-18;-17;-10
6;11;38;12;-1;-1;-14;-10
43;39;48;48;-4;-5;-11;-1
20;37;43;17;-18;-17;-11;-13
31;45;49;20;-5;-14;-9;-18
32;28;14;0;-13;-16;-20;-2
11;12;4;6;-3;-18;-19;-8
47;47;23;49;-8;-5;-8;-8
40;7;41;48;-19;-4;-7;-4
1;39;26;46;-2;-20;-14;-3
15;21;2;1;-17;-8;-6;-9
34;36;42;14;-13;-3;-4;-13
12;11;48;45;-1;-8;-2;-19
4;25;38;23;-17;-12;-16;-13
25;31;30;35;0;-18;-15;-20
49;19;13;35;-20;-17;-8;-4
28;17;28;33;-12;-13;-4;-7
5;9;29;11;-1;-15;0;-20
15;15;30;19;-6;-12;-19;-10
47;11;30;31;-20;-16;-18;-6
16;30;32;41;-12;-20;-14;-20
34;43;28;27;-18;-19;-6;-19
17;7;23;6;-4;0;-18;-11
49;16;31;35;-4;-8;-11;-7
39;25;21;48;-19;-16;-12;-13
38;46;40;8;-15;-6;-10;-15
41;28;1;33;-13;-13;-9;-14
33;2;12;26;-6;-4;-20;-7
14;1;12;36;-8;-3;-11;-13
26;21;37;41;-15;-2;-17;-8
42;6;36;15;-9;-12;-5;-20
30;11;41;30;-10;-6;-19;-19
34;18;48;45;-5;-1;-20;-8
17;1;10;33;-19;-13;-10;-5
39;8;14;11;-17;-13;-8;-2
18;40;34;30;-4;-19;0;-5
39;4;12;12;0;-2;0;-1
27;1;16;28;-2;-12;-13;-17
7;32;27;25;-2;-17;-2;-5
2;49;48;5;-17;-14;-19;-11
33;23;49;6;-17;-4;-9;-13
24;22;32;39;-5;-18;-11;-16
24;7;33;43;-10;0;-15;-7
17;4;33;4;-8;-18;-11;-4
40;22;48;37;-20;-17;-12;-10
33;42;11;34;-17;-13;-5;-17
47;38;31;38;-3;-8;-9;-5
3;27;23;43;-13;-9;-2;-15
48;35;41;8;-9;-18;-8;-1
1;49;1;42;-10;-20;-2;-17
12;40;49;39;-4;-14;-7;-15
8;41;28;3;-1;-14;-4;-11
31;27;31;22;-18;-4;-13;-15
33;0;43;48;-2;-10;-13;0
46;1;44;13;-12;-13;-5;-9
17;49;27;10;-2;-17;-7;-6
36;42;49;9;-3;-11;-19;-2
2;1;28;42;-16;-19;-3;-12
32;22;43;31;-17;-5;-14;-20
49;38;15;17;-18;-13;-17;-20
30;2;34;1;-1;-13;-1;-7
15;36;39;36;-15;0;-11;-12
4;41;38;29;-10;-18;-20;-10
1;10;34;42;-14;-5;-8;-2
34;5;49;41;-15;-4;-19;-6
43;5;23;18;-13;-3;-3;-4
19;12;43;41;-17;-18;-7;-15
31;39;46;5;-6;-2;-17;-14
45;37;28;16;-20;-5;-12;-18
6;9;21;35;-5;-18;-10;-2
4;1;5;43;-8;-14;-6;-11
5;1;41;12;-7;-18;-13;-13
17;38;28;34;-6;-2;-8;0
44;19;46;27;-3;-12;-12;-19
33;10;44;38;-19;-7;-20;-9
20;15;23;35;-14;-2;-13;-20
48;6;30;0;-18;-6;-14;-2
30;28;42;3;-14;-13;-16;0
28;17;18;45;-7;-3;-19;-2
31;9;5;26;-20;-15;-15;-14
24;31;15;31;-11;-20;-19;-1
18;19;16;47;-3;-17;-5;-15
15;39;15;17;-12;-14;-9;-15
40;26;0;17;-12;-14;-20;-17
13;4;31;22;-11;-18;-2;-10
31;34;22;31;-10;0;-19;-19
31;2;1;42;-3;-6;-14;-16
5;30;20;18;0;-7;-20;-17
20;46;19;21;-5;-6;-3;-14
23;30;1;19;-7;-6;-10;-3
39;15;49;7;-6;-16;-7;-5
8;15;46;11;-15;-2;-12;-15
9;1;38;25;0;-15;-1;-7
36;42;3;39;-14;-1;-19;-3
19;15;11;48;-9;-3;-18;-16
29;19;8;3;-15;-20;-14;-14
20;11;11;22;0;-19;0;-7
36;49;31;20;-8;-8;-12;-7
7;46;17;31;-7;-9;-17;-7
32;34;44;16;-20;-16;-17;-16
13;43;15;1;-10;-11;-6;-13
3;23;27;33;-9;-15;-4;-9
26;20;3;9;-11;-17;-17;-17
39;37;31;40;-4;-6;-13;-11
27;2;34;14;-14;-12;-2;-13
42;18;41;49;-17;-14;-5;-11
34;35;9;43;-3;-3;-17;-10
26;37;42;29;-12;-12;-3;-6
3;22;49;13;-8;-3;-13;-17
24;0;40;31;-8;-12;0;-3
4;25;26;49;-18;0;-3;-12
7;26;29;38;-6;-20;-15;-8
49;47;7;31;-3;-16;-11;-1
39;47;19;21;-19;-10;-12;-5
27;5;13;27;-16;-12;-12;-2
45;46;43;40;-7;-13;-13;-14
29;9;19;25;-7;-3;-3;-15
32;35;34;35;-13;-7;-20;-13
47;39;18;8;-8;-8;-3;-17
23;33;27;5;-20;-13;-13;-10
22;4;5;37;-20;-12;-4;-11
10;9;39;12;-17;-5;-7;-7
49;5;39;18;-16;-2;-1;-13
22;20;12;6;-15;0;-4;-15
0;39;42;43;-15;0;-15;-11
19;26;3;11;-17;-18;-20;-3
28;43;37;30;-10;-8;-6;-10
37;26;40;31;-6;-18;-5;-20
45;24;36;23;0;-19;-4;-14
40;47;9;8;-19;-4;-7;-5
11;31;46;14;-13;-13;-8;-7
19;35;5;43;-17;-19;-2;-6
39;14;26;41;-8;-7;-6;-10
44;19;18;18;-10;-5;-8;-4
14;45;8;30;-13;-12;-20;-15
41;17;15;30;-13;-2;-6;-3
10;28;40;26;-14;-18;-16;-11
35;44;23;18;-6;-1;-13;-16
4;47;45;43;-7;-11;-11;-8
7;27;27;12;-1;-17;-16;-6
32;4;8;8;-4;-9;-14;-19
20;2;12;35;-12;-8;-17;-19
14;46;44;44;-6;-18;-14;-2
46;32;37;35;-12;-3;-14;-7
32;9;16;35;-8;-6;-20;-15
42;26;16;43;-12;-17;-1;-18
24;0;48;33;-9;-18;-11;-4
12;17;23;12;-6;-2;-12;-1
23;20;29;33;-13;-20;-1;-3
45;8;47;48;-6;-13;-15;-1
10;12;43;16;-6;-3;-11;-15
12;39;37;17;-18;-12;-2;-3
30;21;46;15;-8;0;-2;-15
46;32;34;23;0;-8;-10;-20
10;14;29;5;-16;-15;-17;-1
38;4;42;10;-12;-11;-2;-2
19;49;45;45;-11;-9;-16;-12
42;35;44;39;-15;-18;-13;-16
44;13;17;22;-19;-6;-17;-12
48;15;43;30;-19;-8;-17;-5
15;12;13;27;-3;-7;-3;-5
33;3;40;6;0;-9;-11;-18
2;23;15;31;-6;-5;-14;-11
4;21;48;1;-7;-8;-10;-5
8;8;19;40;0;-14;-15;-6
15;40;41;11;-13;-4;-17;-14
14;5;41;46;-13;0;-5;-1
40;19;15;35;-20;-16;-20;-2
26;4;44;43;-20;-9;-3;-5
11;30;3;31;-17;-18;-15;-20
31;12;11;43;-14;-9;0;-16
9;12;12;22;-8;-17;-6;-12
0;24;26;35;-4;-17;-20;-17
37;37;13;19;-4;-18;-20;-8
43;6;17;6;-8;-1;-4;-16
41;36;43;49;-9;-16;-12;-8
22;34;34;10;-8;-3;-10;-3
19;46;0;41;-17;-18;-4;-2
1;31;10;36;-6;-16;-9;-9
