q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
23;14;27;33;-8;-14;0;-8
32;39;47;15;-6;-16;-8;-20
16;7;38;8;-15;-16;-18;-17
18;9;18;34;-20;-10;-1;-4
21;46;4;34;-12;-15;-7;-11
32;46;24;9;-4;-5;-9;-7
29;39;38;1;-11;-1;-8;-5
15;33;29;48;-14;-13;-8;-20
21;8;48;33;-16;-17;-3;-6
35;2;19;23;-11;-9;-2;-17
22;26;40;13;-11;-14;-11;-4
28;23;47;27;-15;-20;-17;-13
45;15;3;42;-8;0;-10;-14
11;2;42;5;0;-18;-9;-5
33;41;7;37;-19;-5;-6;-17
25;21;10;27;-15;-4;0;-14
18;24;9;21;-9;-4;-20;-9
32;30;23;15;-11;-4;-5;-20
23;28;35;29;-14;-2;-7;-13
39;33;44;46;-16;-13;-20;-20
36;15;35;17;-3;-8;-9;-6
38;27;19;8;-2;-19;-2;-19
2;29;42;13;-6;-5;-17;-1
4;1;25;37;-18;-5;-18;-15
40;39;16;1;-1;-8;-6;-20
45;7;10;17;-1;-8;-10;-20
42;24;3;32;-8;-18;-14;-4
8;15;2;39;-3;-5;-2;-2
44;41;14;44;-17;-5;-13;-8
48;18;11;47;-8;-13;-6;-17
16;37;36;12;-1;-8;-7;-16
41;35;28;43;-1;-18;-2;-1
13;48;18;45;-2;-19;-4;-20
15;10;0;48;-17;0;-8;-1
14;33;26;49;-2;-11;-14;-5
7;43;40;12;-3;-7;-17;-19
3;31;6;6;-20;-14;-11;-10
18;41;36;6;0;-4;-3;-18
21;34;11;10;-10;-5;-9;-10
31;46;20;39;-14;-5;0;-15
35;13;4;4;-16;-3;-6;-18
46;5;46;1;-15;-4;-4;-7
0;46;6;20;-8;-19;-19;-14
18;8;18;43;-11;-4;-20;-3
18;33;8;7;-14;-3;-8;-2
3;12;35;44;-3;-7;-16;-18
13;29;12;43;-6;-6;-19;-12
46;25;29;40;-7;-18;-9;-12
30;36;0;49;-4;-8;-8;-20
0;24;32;36;-15;-9;-1;-7
11;17;18;34;-20;-5;-5;-16
44;44;31;33;-1;-2;-10;-11
0;37;3;6;-9;-16;-18;-8
42;10;14;44;-20;0;0;-17
43;3;30;38;-5;-20;-20;-17
41;42;30;48;-8;-11;-17;-3
1;48;7;20;-7;-5;-4;-18
21;30;6;12;-6;-5;-8;-5
38;11;20;33;-9;-20;-12;-7
43;27;36;47;-10;-7;-14;-9
48;9;18;25;-7;-15;-9;-7
25;37;4;19;-9;-12;-17;-10
38;16;24;8;-13;-9;-14;-19
31;24;24;23;-9;-3;0;-4
37;12;11;8;-16;-11;-15;-1
19;38;26;3;-1;-5;-14;-17
6;40;10;47;-1;-6;-4;-6
8;6;32;8;-3;-5;-14;-6
43;47;47;3;-13;-6;-13;-18
18;13;45;37;-16;-17;-14;-17
11;5;8;19;-14;-18;0;-19
3;43;37;49;-8;-16;-14;-11
28;2;30;39;-20;-9;-1;-4
24;46;37;42;-14;-18;-3;-4
8;30;16;27;0;-14;-5;-11
2;15;32;6;-1;-8;-4;0
21;17;22;11;-7;-4;0;-14
38;31;27;24;-3;-20;-16;-4
33;23;13;34;-18;-14;-11;-19
33;0;22;35;-20;-5;-15;-10
14;40;7;9;-2;-2;-7;-4
16;11;2;49;0;-16;-12;-9
29;37;33;26;-3;-9;-17;-4
16;16;32;2;-12;-12;-8;-9
47;20;5;49;-8;-4;0;-6
5;18;45;3;-12;-9;0;-18
26;34;3;4;-14;-11;-16;-3
25;17;19;39;-12;-1;-2;-16
46;46;7;48;-19;-14;-4;-1
30;46;36;11;-19;-10;-6;-16
22;10;45;3;-5;-15;-6;-18
8;13;48;6;-15;-3;-15;-5
27;38;28;42;-8;-13;-14;-2
17;1;49;33;-6;-18;-20;-16
31;29;20;17;-9;-18;0;0
36;3;44;42;-18;-16;-12;-4
41;14;40;32;-2;-17;-18;-2
25;37;40;14;-15;0;-18;-8
7;20;40;23;-13;0;-14;0
47;3;3;41;-11;0;-15;-8
33;41;16;24;-9;-13;-16;-3
3;38;38;16;-5;-5;-9;0
21;2;18;18;-2;-15;-3;-13
11;28;16;38;-6;-19;-1;-7
7;1;33;28;-15;-8;-6;-5
27;4;45;24;-1;-12;-19;-12
17;22;32;27;-9;-8;-2;-16
42;49;30;14;-7;-5;-13;-13
18;38;48;34;-3;-4;-3;-15
40;45;35;35;-19;-8;-4;-10
43;9;31;9;-11;-8;-11;-10
5;15;43;38;-3;-18;-9;-17
49;14;8;24;-18;-7;-9;-13
33;49;39;0;-2;-17;-4;-10
29;28;34;2;-3;-17;-7;-1
4;1;1;29;-17;-15;-13;-15
20;45;28;18;-10;-16;-17;-15
24;16;49;40;-13;-18;-10;-4
15;35;6;26;0;-4;-19;-19
47;40;10;39;-10;-1;-18;-14
29;40;34;14;-13;-12;-12;-13
5;30;47;3;0;-2;-8;-19
20;43;40;30;-1;-9;-12;-7
3;21;26;12;-15;-8;-1;-11
19;24;3;1;-18;-4;-20;-13
11;38;33;40;-17;-17;-18;-15
19;10;42;41;-17;-12;-19;-9
23;22;38;3;-7;-14;-20;-8
34;28;40;6;0;-11;-19;-16
6;37;3;25;-16;-20;-12;-8
27;29;1;35;-3;-10;-7;-13
21;23;7;24;-11;-17;-15;-8
39;23;44;3;0;-5;-11;-8
32;20;43;20;-3;-3;-1;-16
30;22;7;19;0;-12;-17;-16
48;17;34;45;-7;-11;-7;-18
26;28;16;9;-1;-4;-6;-17
9;4;18;34;-17;-8;-15;-11
0;10;44;6;-20;-16;-18;-5
18;26;39;16;-7;-8;-10;-17
38;43;11;32;-10;-1;-3;-19
13;26;31;49;-2;-13;-3;-8
30;14;0;49;-13;-12;-3;-8
11;32;35;47;-1;-20;-19;-5
8;48;36;37;-9;-3;-12;-16
30;18;7;42;-6;0;-13;-15
30;22;8;12;-13;-17;-7;-9
27;3;19;6;-11;-17;-13;-5
49;49;26;48;0;-20;-11;-4
15;9;9;13;-18;-19;-15;-18
14;8;33;34;-4;-15;-4;-3
21;24;45;11;-19;-5;-17;-10
15;3;35;23;-9;-5;-8;-10
10;0;39;49;-19;0;-7;-2
49;5;0;22;-7;-12;-8;-17
4;11;16;5;-9;-11;-6;-17
21;1;40;49;-12;-19;-16;-4
27;47;23;1;-9;-2;-15;-7
4;35;23;40;-7;-4;-2;-14
40;5;38;41;-8;-3;-3;-2
31;7;1;31;-20;-4;-14;-1
25;49;45;10;-2;-18;-15;-17
35;10;1;47;-6;-6;-9;-3
31;2;25;24;-13;-5;-5;-2
2;26;18;7;-19;-8;-11;-4
31;17;19;24;-8;-20;-16;-17
17;35;42;37;-20;-9;-15;-14
17;42;8;40;-14;-13;-5;-3
18;5;19;22;-2;-19;-2;-19
43;5;13;6;-10;-16;-18;-10
38;21;38;44;-15;-2;-4;-7
12;8;17;41;-19;-6;-18;-13
5;34;26;41;-8;-19;-1;-10
0;7;12;42;-11;-10;-11;-9
31;31;9;46;-1;-1;-10;-8
7;4;30;24;-18;-6;-5;-3
11;30;44;43;-5;-10;-9;-7
48;37;41;21;-7;-11;-6;-15
47;23;17;38;-16;-16;-13;-20
17;36;19;14;-18;-17;-11;0
9;1;26;11;-10;-16;-2;-2
2;46;13;25;-2;-11;-7;-20
30;37;34;28;-19;-13;-16;-7
20;13;46;28;-10;-15;-5;-8
18;9;39;47;-9;-8;-20;-15
15;27;34;1;-15;-15;0;-10
12;47;34;34;-11;-6;-18;-2
46;19;44;43;-9;-20;-8;-20
17;32;37;31;-3;-5;-2;-5
43;44;16;27;-1;-18;-4;-20
46;1;48;3;-16;-5;-6;-8
25;5;37;4;-6;-1;-16;-6
11;29;1;48;-4;-13;-11;-11
45;0;38;5;-14;-7;-10;-17
31;26;4;41;-18;-8;-10;-18
45;14;39;46;-12;-20;-3;-18
11;43;20;10;-13;-9;-19;-1
43;23;2;22;-12;-15;-16;-11
30;19;46;9;-19;-6;-8;-14
34;11;14;3;-20;-12;-3;-12
1;7;34;28;-18;-3;-20;-1
4;24;48;38;-11;-9;-19;-5
43;36;47;13;-7;-20;-6;-8
48;15;4;18;-3;-13;-5;-15
31;41;14;45;-2;-13;-20;0
48;6;46;29;-7;-1;-2;-6
24;31;27;17;-4;-17;-14;-13
24;32;15;10;0;-17;-14;-5
26;21;29;32;-19;-13;-12;-8
9;39;10;4;-8;-10;-14;-17
39;7;37;40;-7;-3;-1;-14
7;31;28;38;-1;-4;-18;-3
47;46;28;43;-18;0;-9;-9
36;35;0;36;-17;-15;-10;-20
48;12;17;23;-12;-19;0;-11
47;22;10;18;-9;-6;-13;-15
1;9;34;12;-7;0;-13;-18
34;37;2;10;-15;-1;-13;-19
37;29;38;3;-2;-17;0;-15
48;46;20;34;-13;-11;-18;-20
26;3;26;10;-13;-7;-19;-16
1;30;0;49;-2;-13;-15;-12
25;43;10;12;-9;-7;-6;-1
12;47;26;31;-14;-17;-8;-11
30;23;26;29;-11;-5;-10;-8
7;19;2;0;-11;-20;-13;-19
45;6;15;34;-1;-9;-17;-7
3;14;2;16;-1;-15;-5;-7
14;17;14;24;-5;0;-6;-8
26;25;20;22;-8;-7;-15;-3
10;17;37;15;-5;-3;-9;-15
40;30;29;22;0;-16;-4;-3
33;22;13;36;-10;-6;-18;-18
45;7;40;37;-3;-13;-18;-4
28;46;23;18;-3;-2;-20;-7
38;46;12;20;-11;-8;-6;-10
9;4;15;15;-15;-12;-14;-18
2;34;46;3;-15;-4;-13;-13
24;43;32;5;-14;-14;-9;-4
17;35;1;20;-8;0;-13;-18
3;2;16;49;-2;-9;-1;-17
35;0;25;29;-10;-4;-14;-2
40;14;7;32;-19;-18;-10;-9
35;16;34;4;-18;-15;-9;-4
20;4;32;9;-15;-17;-19;-13
39;43;24;10;-17;-15;-18;-16
8;48;38;19;-16;-5;-17;-18
45;35;13;19;-14;-17;-7;-15
17;39;25;18;-13;-6;-18;0
5;30;22;17;0;-20;-11;-15
10;40;2;1;-20;-10;-12;-1
41;3;26;7;-11;-11;-17;-7
37;18;36;29;-6;-3;-1;-17
42;9;17;14;-12;-6;-14;-3
10;26;23;31;-17;-10;-17;-4
41;10;47;31;-15;-12;-16;-11
27;39;30;42;-8;-11;-18;-18
3;30;7;31;-10;-16;-6;-20
46;19;14;9;-11;-10;-3;-13
3;29;22;10;-11;-1;-20;-20
24;32;27;47;-6;-15;-1;-5
30;4;19;11;-9;-13;0;-3
41;13;27;21;-2;-8;-8;-17
36;34;40;48;0;-11;-3;-8
16;42;38;35;-1;-18;-4;-12
23;37;12;5;-18;-19;-20;-4
43;8;26;7;-19;-15;-16;0
3;45;31;25;-20;-19;-11;-3
19;9;6;42;-15;-9;-1;-16
17;0;27;17;-20;-15;-10;-19
21;44;6;21;-2;0;-5;-13
35;3;4;7;-20;-13;-9;-6
39;20;40;15;-20;-20;-12;-4
45;28;14;14;-17;-19;-4;-11
27;40;36;42;-2;-5;-4;0
47;40;4;18;0;-11;-9;-19
16;25;13;28;-5;-10;0;-1
12;4;46;24;-7;-7;-3;-3
18;27;49;49;-9;-14;-9;-12
23;35;11;9;-3;-16;-4;-5
9;14;11;41;-13;-9;-8;-20
47;47;16;6;-13;-4;-18;-20
31;10;39;9;-5;-14;-3;-4
32;6;48;47;-17;0;-14;-4
9;48;1;42;-7;-6;-12;-7
3;1;43;10;-7;-4;-7;-7
34;26;1;37;-6;-18;-6;-16
30;47;3;39;-17;-7;-4;-11
1;10;40;45;-11;-18;-15;-7
45;44;45;3;-3;0;-20;-10
38;29;12;34;-19;-13;-6;-3
27;45;13;33;-1;-20;-11;-2
26;26;33;43;-5;-17;-6;-6
27;48;38;24;-10;-16;-12;-15
32;13;14;31;-20;-18;-10;-17
42;30;14;49;-13;-5;-3;-7
4;29;29;29;-20;-16;-19;-17
16;13;1;20;-3;-14;-8;-10
6;45;9;44;-4;-13;-12;-9
22;21;11;38;-12;-11;-13;-12
41;34;22;49;-1;-12;0;-20
42;44;35;31;-9;0;-20;-2
15;4;15;34;-3;-3;0;-17
43;2;5;19;-7;-1;-16;-3
44;12;37;43;-6;-13;-13;-8
47;18;27;45;-4;-17;-9;-10
35;3;30;24;-6;0;-17;-8
10;32;0;14;-9;0;-2;-6
2;48;7;24;-3;-18;-5;-16
29;29;2;39;-11;-18;-1;-12
32;21;28;48;-6;-2;-9;-13
11;23;38;21;-1;-11;-20;-17
29;48;30;31;0;0;-11;-18
29;24;17;48;-2;-4;-11;0
21;39;6;30;-7;-18;-7;-4
27;43;22;47;-9;-10;-11;-20
6;42;20;44;-9;-13;-5;-3
4;3;17;48;-7;-4;-9;-6
2;7;28;41;-16;-8;-6;-2
32;43;32;44;-16;-5;-8;-20
48;27;29;28;-14;-19;-8;-7
15;38;23;6;-7;-13;-4;-17
46;24;26;2;-19;-17;-19;-16
0;47;29;22;-18;-16;-20;-18
45;11;21;28;-5;-3;-4;-2
27;31;17;30;-13;-5;-15;-20
35;15;16;0;-19;-8;-16;-12
39;32;37;7;-3;0;-2;-10
1;47;27;23;-18;-4;-20;-10
37;38;20;41;0;-5;-20;-9
31;34;35;48;-11;-18;-19;-15
12;10;18;3;-16;-4;-17;-10
45;24;32;38;-18;-8;-12;-6
19;1;39;32;-1;-6;-20;-12
27;6;30;15;-16;-4;-10;-5
35;14;32;48;-9;-14;-17;-7
6;19;12;31;-6;-4;-1;-2
22;34;21;49;-20;-4;-4;-18
38;24;16;3;-18;-17;-15;-9
16;48;32;22;-5;0;-15;0
49;37;33;39;-3;-15;-1;-3
26;8;2;21;-14;-18;-7;-5
39;4;7;20;-20;-20;-20;-11
35;6;44;34;-3;-4;-6;-2
19;22;20;32;-5;-17;-9;-9
10;49;18;1;-4;-19;-12;-12
38;35;15;46;-8;-17;-19;-17
9;5;17;42;0;-4;0;-6
7;7;42;20;-13;-19;-14;-18
4;9;46;39;-14;-10;0;-19
24;32;26;8;-3;0;-15;-15
8;28;29;45;-18;-10;-1;-9
30;21;19;41;-18;-7;-19;-1
35;47;40;18;-7;-6;-6;-10
36;12;13;29;-12;-18;-14;-13
19;12;47;42;-3;-18;-9;-17
28;4;24;24;-19;-17;0;-2
9;11;2;21;0;-5;-15;-3
11;44;29;14;-4;-17;-18;-14
20;39;23;47;-11;-4;-12;-2
12;44;29;33;-6;-6;-18;-5
8;4;11;39;-12;-19;-17;-11
11;11;44;24;-20;-17;-10;-20
7;49;7;46;-16;-4;-5;-8
48;35;8;20;-18;-2;-12;-14
4;3;25;25;-10;-3;-6;-20
47;0;23;33;-16;-9;0;-13
39;0;16;36;-8;-8;-2;-20
9;40;37;48;-3;-8;-15;-4
0;42;23;11;-3;-9;-13;-14
17;22;32;35;-1;-10;-19;-8
10;35;47;18;-1;-8;-9;-14
44;15;14;20;-17;-3;-8;-10
9;32;39;4;-9;-4;-1;-17
31;22;2;45;-12;-7;-11;-9
31;1;15;30;-19;-10;-19;-1
26;26;14;29;-7;-2;0;-4
10;28;10;7;-4;-11;-18;0
18;32;33;42;-4;-4;-20;-7
48;5;8;34;-10;-8;-14;-17
4;29;19;23;-19;-10;-10;-8
19;27;24;32;-8;-11;-11;-17
41;21;5;28;-9;-5;-11;-2
43;31;1;16;-19;-20;-20;-11
48;10;43;33;-6;-18;-1;-5
31;9;10;6;-8;0;-14;-17
13;27;47;11;-13;-7;-3;-4
12;17;30;20;-3;-9;-12;-10
17;15;38;36;-18;-16;-9;-4
2;4;12;38;0;-5;-10;-2
35;46;25;41;-13;-18;-10;-19
43;14;2;35;-18;-9;-6;-9
0;48;35;13;-17;-13;-3;-14
1;40;44;20;-18;-14;-11;-5
30;46;31;46;-12;-4;-17;-1
0;3;12;9;-3;-19;-4;-14
36;18;49;29;-11;-18;-10;-7
43;42;24;0;-7;-15;-13;-16
48;19;5;33;-18;0;-13;-14
43;27;37;8;-10;-14;-18;-6
10;17;41;44;-7;-7;-20;-9
25;6;25;0;-14;-15;-9;-18
21;26;44;32;-9;0;-10;-15
13;44;29;19;-8;-17;-20;0
35;17;36;10;-19;-11;-10;-5
35;45;30;36;-20;0;-5;-20
10;39;17;12;-7;-12;-2;-12
21;19;0;47;-13;-20;-10;-10
32;23;3;16;0;-15;-2;-6
39;32;47;15;-11;-10;-14;-4
6;32;35;30;-4;-7;-19;-11
21;7;0;32;-10;-15;-20;-12
32;9;47;28;-8;-9;-3;-10
35;4;19;45;-7;-17;-8;-7
8;39;25;14;-20;-6;-19;-9
2;19;10;49;-13;-14;-6;-10
27;12;9;27;-16;-7;-7;-2
40;37;31;32;-6;-16;-2;-6
28;23;46;46;-9;-9;-9;-13
19;33;11;44;-12;-11;-16;-3
43;11;40;46;-1;-1;-12;-14
6;17;18;42;0;-15;-10;-6
7;24;25;28;-6;-16;-9;-11
29;27;33;36;-15;-3;-4;-6
1;1;34;16;-7;-6;-13;-2
43;15;22;47;-9;-15;-9;-11
19;38;39;2;-9;-7;-5;-8
16;42;23;42;-2;-17;-15;-7
40;35;25;31;-14;-6;-4;-16
22;13;15;19;-20;-18;-12;-1
34;42;41;19;-14;-10;-5;-8
22;18;5;10;-10;-19;-16;-4
26;48;11;23;-3;-14;0;-15
4;35;11;9;-5;-4;-3;-12
30;5;24;34;-3;-6;-5;0
4;43;39;5;-12;-5;-17;-14
21;18;47;29;-1;-16;-16;-14
25;21;27;37;-8;-17;-1;-9
25;38;7;13;0;-15;-20;-8
46;37;10;24;-1;-4;-18;-13
45;29;2;9;-15;-9;-14;-9
1;43;12;39;-2;-20;-11;-17
30;38;43;39;-16;-3;-15;-4
33;20;47;12;-19;-1;-2;-19
24;22;20;43;-16;-16;-10;-7
45;41;19;15;-7;-1;-18;-6
9;14;36;9;-20;-17;-4;-19
23;4;42;12;-16;-17;0;-6
2;14;16;34;-4;-9;-9;-15
18;44;29;24;-19;-20;-15;-14
9;18;32;30;-14;-20;-9;-5
28;20;32;20;-12;-18;-2;-6
4;10;4;12;-7;0;-11;0
19;10;47;14;-6;-7;-4;-18
13;7;22;24;-6;-17;-8;-16
48;0;14;21;-2;-16;-16;-7
49;15;11;40;-17;-5;-12;-2
21;41;29;49;-5;-2;-12;-14
42;22;4;47;-20;-15;-6;-5
23;30;2;5;-8;-4;-4;-19
23;10;29;29;-15;-1;-5;-12
5;25;8;5;-10;-1;-8;-8
43;36;40;33;-4;-10;-10;-1
29;39;13;35;-1;0;-19;-8
42;20;36;41;-7;-19;-6;-9
49;37;31;9;-6;-18;-1;-5
3;38;33;4;-6;-12;-15;-8
3;32;26;38;-17;-14;-1;-7
20;12;14;1;-11;-9;-7;-2
2;43;16;20;-13;-14;-18;-11
10;26;12;40;-15;-6;-15;-15
45;24;36;10;-3;-11;-11;-17
9;23;45;47;-18;0;-11;-17
42;25;43;11;-11;-3;-2;-2
12;25;5;22;-4;-3;-12;-11
43;36;48;20;-13;-1;-1;-8
11;48;44;10;-11;-13;-15;-4
37;26;35;43;-13;-1;-10;-13
44;41;0;48;0;-14;-6;-18
41;29;13;20;-15;-19;-7;-18
26;44;24;35;-8;-11;-15;-11
6;21;17;7;0;-10;-2;0
46;6;37;36;-19;-4;-4;-10
3;24;34;14;-16;-12;-4;-4
30;37;28;7;-6;-10;-13;-15
37;21;9;47;-8;-9;-18;-5
13;37;46;27;-19;-19;-17;-7
6;1;3;12;-14;-10;-6;-1
14;22;43;5;-20;-10;-16;-13
40;38;42;21;-4;-8;-16;-13
48;10;21;31;-20;-11;-1;-9
27;15;6;11;-5;-3;-2;-6
46;6;16;16;-8;-10;-11;-1
31;47;36;36;-3;-11;-17;-12
5;13;33;22;-20;-17;-5;-14
16;34;14;23;-6;-13;-11;-7
1;44;16;1;-17;-14;-9;-19
15;0;46;17;-19;-20;-17;-11
5;6;47;49;-2;-13;-20;-20
41;45;12;24;-1;-2;0;-3
30;33;41;18;0;-16;-13;-11
43;15;40;33;-18;-4;-12;-16
17;3;15;32;-10;-19;-2;-4
31;20;49;22;-7;-9;-8;-13
45;32;49;4;-14;-12;-18;0
2;31;16;11;-16;-2;-3;-6
13;27;41;11;-6;-1;-11;-19
30;40;25;30;-13;-14;-4;-11
13;40;41;17;-2;-11;-8;-18
21;43;7;44;-3;-9;0;-16
36;35;30;21;-14;-1;-19;-12
18;46;21;4;-5;-3;-5;-6
14;1;29;9;-14;-9;-1;-18
1;42;16;8;-17;-20;-7;-4
39;5;45;47;-19;-20;-20;-9
43;32;17;16;-6;-5;-17;-7
40;19;24;40;-3;-18;-1;-7
49;0;18;32;-7;-16;-20;-8
28;26;16;24;-9;-17;-8;-14
39;14;9;29;-16;-3;-14;-16
24;5;21;31;-20;-19;-4;-11
45;37;30;18;-2;-16;-12;-6
48;17;25;35;-20;-14;-13;-15
41;31;3;3;-4;-11;-5;-7
28;30;34;27;-8;-15;-5;-9
48;38;36;4;-10;-17;-12;-20
38;49;14;46;0;-1;-3;-3
25;43;43;5;-3;-5;-20;-2
25;30;24;7;-18;-9;0;-13
48;12;7;41;-2;-12;-14;-16
16;10;7;0;-7;-13;-12;-3
12;1;41;37;-6;-17;-13;-7
5;22;1;28;-17;-5;-17;0
0;16;15;22;-4;-20;-2;-7
0;45;14;8;-13;-13;-12;-15
40;43;25;9;-3;-8;-4;-9
2;37;10;13;-10;-7;-9;-6
24;2;20;34;-19;-6;-11;-12
36;22;9;37;-7;-12;-12;-14
4;21;44;31;-12;-18;-4;-1
19;0;2;36;-11;-16;-14;-17
27;45;8;40;-18;-8;-10;-4
33;37;16;15;-12;-19;-18;-11
18;0;0;28;-14;-19;-19;-11
37;25;10;35;-19;-19;-10;-11
21;10;44;31;-10;-10;-5;-4
1;38;23;22;-17;-11;-11;-19
39;15;38;34;-2;-1;-3;-16
34;16;12;38;-18;-12;-16;-10
44;12;40;13;-6;-15;-13;-13
27;17;41;11;-1;-18;-8;-19
40;19;4;49;-8;0;-8;-14
28;8;40;47;-1;-12;-6;-13
9;11;22;43;-8;-20;-19;-6
21;4;4;20;-2;-6;-14;-15
9;1;15;4;-2;-2;-19;-1
7;19;18;24;-20;-1;-20;-14
22;10;9;34;-16;-13;-6;-5
0;23;11;26;-1;0;-5;-6
12;28;42;16;-13;-7;-12;-8
32;11;43;16;0;-17;-12;-3
21;4;3;18;-4;-10;-14;-17
45;11;40;12;-18;0;-20;-15
33;33;48;35;-6;-12;-16;-10
27;42;33;27;-10;-14;-2;-17
34;41;39;15;-4;-20;-13;-14
10;32;9;31;0;-17;-19;-8
23;44;0;45;-16;-9;-4;-12
35;11;36;48;0;-9;-9;-5
30;35;46;45;-14;-6;-20;-9
38;8;34;27;-14;0;0;-13
24;47;24;15;-13;-4;-20;-15
25;3;49;49;-5;-14;-1;-9
30;42;12;12;-1;-12;-17;0
30;45;44;32;-17;-10;-5;-2
0;45;49;9;-7;-17;-2;-18
23;3;34;19;-4;-12;-18;-5
6;40;7;4;-6;-19;-15;-10
39;44;10;17;-19;-7;-13;-18
33;27;29;31;-8;-20;-19;0
0;40;46;48;-6;-19;-20;-19
49;14;20;37;-10;-19;-3;-12
7;22;23;28;-18;0;-15;-15
12;41;36;28;0;-7;-9;-13
16;32;36;13;-14;-13;-6;-6
10;16;15;27;-7;-8;-3;-8
28;32;2;2;-1;-9;-6;-3
33;41;47;39;-19;-10;-20;-19
28;29;43;4;-8;-13;-15;-4
43;28;15;7;-14;-18;-16;0
43;15;46;45;-16;-12;-9;-1
4;37;0;40;-7;-20;-8;-1
41;49;43;30;-12;-8;-13;-9
46;27;46;43;-7;-17;-7;-6
38;47;15;20;-4;-3;-3;-16
11;14;17;0;-12;-16;-16;-16
32;42;19;29;-10;-7;-7;-14
9;21;49;21;-15;-6;-12;-18
29;9;36;46;-2;-10;-20;-2
30;47;36;25;-17;-4;-10;-5
39;39;11;40;-16;-4;-19;-17
23;3;27;41;-15;-10;-1;-14
15;26;44;35;0;-12;-18;-7
17;44;26;15;-1;-10;-4;-7
18;47;48;0;0;-13;-8;-15
2;49;37;45;-8;-12;-6;-2
31;3;22;44;-1;0;-9;-19
44;32;17;49;-19;-1;-11;-5
30;31;29;30;-14;-20;-4;0
24;2;12;2;-4;-12;-11;-3
16;37;23;36;-18;-13;-2;-9
34;18;14;28;0;-4;-17;-15
26;42;45;36;-16;0;-19;-5
29;15;46;3;-9;-10;-19;-8
0;32;35;39;-13;-1;-12;-6
46;31;20;11;-9;-10;-1;-11
1;49;9;12;-20;-3;-20;-5
17;11;36;7;-9;-4;-3;-13
41;35;28;37;-14;-1;-12;-8
43;38;2;13;-7;0;-19;-7
24;49;15;29;-3;-16;-20;-2
13;37;42;11;-15;-14;-13;-20
0;22;46;33;-2;-10;-10;-13
3;43;44;18;-9;-4;-11;-17
43;32;35;10;-7;-18;-8;-7
34;40;15;27;-11;-18;-9;-3
37;29;30;3;-7;-18;-4;-13
39;48;10;16;-14;-16;-3;-19
20;43;39;36;-4;-8;-12;-15
13;33;18;3;-8;-13;-9;-4
29;21;18;38;0;-11;-8;-13
24;40;38;37;-8;-4;-12;-8
36;3;17;7;-8;-3;-9;-6
22;28;46;5;-2;-20;-14;-1
49;44;30;29;-13;-9;-8;-2
9;30;42;2;-1;-7;-19;-15
39;43;17;29;-19;-3;-16;-15
39;30;13;5;-5;-3;-2;-16
38;33;38;28;-20;-1;-4;-1
39;43;5;34;-12;-15;-13;-6
26;47;38;23;-13;-5;-20;-5
9;47;23;27;-13;-4;-16;-14
45;21;12;16;-1;-3;-2;-4
17;5;20;45;-7;-7;-1;-1
33;13;13;31;-6;-8;-5;-19
41;36;41;2;-19;-7;-7;-14
29;35;47;0;-18;-13;-13;-7
39;49;48;17;-19;-20;-20;-4
24;47;17;15;-5;-7;-9;-4
40;16;25;2;-16;-5;-4;-20
24;7;36;30;-9;-10;-4;-14
30;26;44;5;-3;-19;-18;-14
46;16;44;30;-20;-17;0;-2
31;8;32;8;-17;-5;-4;-12
28;45;46;21;-17;-15;-20;-6
7;7;7;1;-17;-15;-18;-17
46;32;29;43;-19;-10;-2;-3
2;29;9;9;-12;-10;-14;-10
48;15;40;2;-7;-5;-16;-1
36;20;32;20;-8;-7;0;0
2;19;46;36;-19;-14;-4;-11
38;24;46;4;-15;-20;-16;-2
30;43;5;20;-11;-11;-6;-9
7;13;48;20;-2;-14;-2;-12
47;32;47;15;-16;-13;-5;-17
24;19;38;46;-17;-17;-17;-4
16;20;45;27;-4;-18;-16;-16
48;47;32;44;-2;-17;-5;-2
13;21;40;1;0;-6;-20;-5
37;11;34;31;-17;-1;-14;-2
16;41;4;47;-4;-16;-10;-10
32;6;3;47;-20;-13;0;-1
16;4;25;45;-16;-12;-7;-15
40;21;2;25;-9;-15;-8;-20
2;0;21;17;-3;-1;-9;-18
1;27;0;12;-1;-16;0;-8
9;19;12;6;-5;-17;-9;-4
24;11;4;29;-6;-7;-12;-20
25;4;25;22;-4;-3;-5;-7
8;25;5;45;-8;-10;-16;-8
3;31;24;48;-5;-6;-14;-10
16;24;47;14;-15;-16;-16;-6
19;6;45;22;-11;-10;-9;-3
33;49;36;5;-16;-10;-2;-18
47;26;14;39;-18;-13;-6;-16
24;15;12;18;0;-11;-9;0
18;31;4;43;-14;-20;-3;-8
26;43;39;33;-19;-13;-5;-4
48;2;37;18;0;0;-18;-1
35;28;1;15;-4;-8;-2;-12
3;38;23;6;-17;-18;-19;-4
2;14;8;2;-8;-16;-2;-5
19;42;23;7;-14;-5;-2;-13
34;26;46;45;0;-1;-19;-8
20;9;3;22;0;-10;-4;-1
4;27;47;39;-19;-8;-20;-13
47;7;18;44;-13;-19;-10;-15
10;47;31;29;-13;-13;-12;-8
11;30;29;41;-11;-16;-16;-18
30;47;22;38;-3;-20;-4;-6
26;13;19;25;-19;-4;-9;0
21;42;31;23;-10;-16;-1;-6
45;27;2;47;-12;0;-20;-7
49;37;41;36;-10;0;-20;-16
9;45;19;5;-2;-11;-6;-10
