q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
27;39;29;11;-19;-10;-19;0
42;18;41;23;-6;-6;-19;0
48;29;11;43;-8;-4;-7;-2
33;5;16;33;-15;-2;0;-17
3;3;31;38;-6;-9;-4;-18
32;49;12;0;-12;-11;-3;-8
24;38;15;21;-17;-16;-15;-6
41;11;3;12;-17;-10;-17;-7
37;10;34;1;-4;-17;-19;-7
13;39;45;8;-2;-2;0;-2
28;43;42;24;-11;-7;-3;-5
24;13;39;30;-18;-7;-16;-1
39;4;35;9;-4;0;-13;-18
37;15;5;48;-5;-10;-12;0
19;28;12;27;-8;-17;-19;-18
40;1;22;38;-14;-2;0;-6
43;9;14;16;-14;-12;-6;-16
27;46;46;14;-2;-6;-3;-14
48;23;46;25;-12;-12;-4;-6
5;18;2;7;-1;-6;-14;-3
30;7;39;40;-17;-11;-10;-20
26;49;46;23;-4;-11;-14;-18
33;30;23;2;0;-10;-13;-19
43;36;0;44;-19;-7;-1;-8
46;35;9;16;-5;-3;-9;-9
16;7;4;14;-2;-10;-16;-6
3;17;37;15;-14;-9;-19;-15
14;9;40;19;-5;-8;-4;-3
24;37;9;15;-14;-9;-13;-12
28;6;24;25;-11;-11;-15;0
28;27;41;0;-7;-15;-2;-10
40;26;25;45;-15;-7;-14;-20
24;40;47;23;-16;-2;-12;-10
43;0;34;12;-12;-16;-6;-5
11;1;32;15;-15;0;0;-9
5;33;16;3;-10;-11;-20;-12
3;34;36;14;-3;-7;-1;-12
39;8;17;21;-20;-11;-10;-18
13;28;18;43;-15;-10;-6;-11
26;30;34;16;-6;-16;-10;-16
44;49;19;40;-18;-7;-17;-9
44;15;15;35;-17;-9;-9;0
4;12;47;14;-20;-18;-4;-17
4;10;6;2;-4;-14;-7;-13
14;24;49;13;-17;-6;-12;-7
2;46;4;1;-5;-6;-16;-4
19;23;7;40;-16;-1;-3;-8
20;39;13;19;-17;-10;-8;-14
23;24;16;1;-3;-11;-5;-17
44;43;5;22;-9;-2;-16;-6
23;27;3;14;-7;-12;-6;-5
38;31;4;43;-10;-15;-18;0
38;17;7;1;-12;-10;-11;-2
1;44;12;12;-17;0;-12;-8
45;38;46;30;-5;-15;-17;-14
25;25;19;30;-11;-15;-6;-8
38;18;26;43;-8;-8;-12;-3
17;9;24;44;-5;-14;0;-6
19;29;36;46;-8;-10;-15;-14
8;37;23;38;-18;-3;-19;-6
11;34;33;9;-9;-16;-13;-1
43;22;16;49;-5;-18;-18;-9
49;19;8;47;-4;-20;-16;-4
27;43;26;3;-20;-20;-16;-15
44;19;25;6;-1;0;-18;-18
2;3;42;41;-5;-13;-4;-7
23;12;40;12;-9;-18;-20;-8
25;18;44;44;-19;-10;-11;-13
47;35;23;31;-17;0;-4;-20
35;36;45;44;-7;-18;-16;-15
49;45;3;5;-4;-4;-17;-5
42;26;35;15;-12;-10;-12;-4
1;44;8;34;-4;-4;-9;-16
11;49;8;48;0;-17;-18;-9
30;32;38;4;-16;-14;-20;-13
6;12;25;36;-13;-9;-15;-17
34;36;36;12;0;-12;-9;-7
38;39;14;48;-5;-1;-9;-8
12;40;49;42;-3;-5;-7;-2
2;15;4;46;-18;0;-7;-15
43;27;1;36;-20;-15;-6;-20
48;10;10;0;-7;-6;-4;-15
15;0;19;47;-19;0;-8;-12
9;6;13;43;-3;-4;-1;-12
3;5;36;20;-20;-19;-13;-3
28;38;29;43;-1;-18;-15;-7
38;7;37;49;-11;-1;-12;-17
37;38;20;47;-3;-4;-9;-14
26;40;24;22;0;-20;-12;-7
4;18;46;38;-3;-15;-7;-17
41;1;12;5;0;-16;-9;-17
44;19;22;32;-19;-9;-3;-8
7;2;4;16;-2;-5;-7;-19
3;35;39;27;-16;-19;-12;-14
37;14;19;46;-8;-12;-1;-4
42;28;21;41;-13;-19;-4;-15
49;11;4;26;-4;-4;-11;-12
24;37;40;7;-6;-10;-7;-19
3;10;28;9;-18;-15;-18;-14
49;43;23;25;-8;-14;-16;-2
46;25;16;19;-18;-20;-6;-3
22;4;29;18;-10;-19;-20;-14
29;1;13;32;-8;-9;-18;-7
34;12;21;21;-11;-19;-11;0
18;45;9;38;-11;-15;-16;-14
33;17;6;25;-17;-5;-7;-2
12;33;31;38;-20;-12;-11;-2
41;35;27;30;-3;-15;-11;-20
10;38;32;30;-17;-16;-11;-11
25;8;10;14;-12;-5;-13;-4
10;18;17;4;-15;-12;-7;-5
39;5;12;5;-6;-10;-13;-11
10;15;33;41;-6;-13;-2;-4
46;6;37;1;-12;-4;-9;-14
13;4;14;32;-3;-3;-13;-10
30;16;25;45;0;-20;-1;-10
13;49;43;37;-12;-12;-7;-19
6;26;40;11;-13;-20;-15;-1
46;19;42;43;-7;-20;-1;-10
10;26;16;31;-14;-19;-5;-18
15;44;0;49;-18;0;-13;-16
47;6;12;25;-8;-12;-4;-4
10;35;2;44;-11;-5;-6;-16
26;35;41;26;-1;-12;-5;-1
16;29;24;43;-2;-6;-8;-9
21;49;40;19;-8;-5;-14;0
18;7;29;15;-14;-3;-7;-13
10;12;19;10;0;-16;-20;-17
6;43;12;22;-11;-4;0;-2
38;41;24;11;-13;-13;-20;-12
12;46;27;20;-2;-14;-2;-20
21;45;10;4;-19;-6;-19;-10
9;9;25;11;-11;-20;-16;-10
26;49;37;19;-8;-2;-7;-20
15;11;45;36;-19;-9;-18;-8
14;20;28;15;-15;-13;0;-4
5;45;28;20;-18;-11;0;-13
43;19;26;40;-14;-2;0;-5
45;12;35;1;-4;-5;-19;-3
49;20;4;7;-12;-4;0;-9
16;23;32;5;-20;-5;0;-16
46;44;13;43;-1;0;-6;-17
47;1;49;16;-16;-1;-20;-6
28;5;26;7;-16;-16;0;-9
40;5;36;29;-11;-6;-5;-14
34;46;41;44;-10;-17;-15;-18
31;45;21;21;-20;-12;-18;0
12;4;49;33;-9;-8;-11;-19
20;40;12;1;-2;-17;-17;-3
33;43;22;10;-2;-15;-19;-6
2;45;32;27;-8;-10;-16;-17
15;35;8;6;-20;-16;-11;0
21;21;6;11;-1;-2;-6;-6
35;33;6;22;-2;-19;-17;-20
32;26;3;28;-7;-13;-7;0
11;7;5;1;-11;-19;-11;-17
14;23;18;19;-20;-2;-16;-19
9;12;24;0;-16;-8;-17;-9
40;41;36;47;-13;-7;-10;-18
24;8;15;22;-1;-20;0;-15
40;1;19;5;-9;-16;-17;-8
34;25;17;4;-8;-12;-14;-4
26;0;4;11;-18;-3;-4;-3
45;9;20;43;-18;-2;-20;-2
12;36;43;47;-6;-9;-4;-5
40;18;13;16;-14;-10;-18;-4
23;48;26;37;-7;-12;-1;-13
6;46;7;32;-7;-12;-8;-12
34;39;35;38;-16;0;-20;-19
30;43;47;43;-6;-20;-19;-10
6;25;33;23;-11;-8;-4;-16
32;9;38;38;-6;-7;-17;-3
45;15;28;13;-20;-10;-20;-6
18;28;44;24;-5;-8;-11;-11
2;14;18;23;0;-17;-20;-11
27;26;2;19;-1;-10;-12;-12
33;36;15;7;-9;-8;-4;-11
27;17;26;29;-2;0;-1;-1
11;48;49;29;-12;-20;-3;0
32;43;16;2;-4;-1;-19;-11
23;42;48;13;-18;-17;-10;-17
7;22;38;2;-17;-15;-9;0
11;47;7;42;-4;-19;-20;-7
4;24;3;49;-9;-9;-7;-19
48;19;14;10;-4;-7;-17;-8
11;16;43;39;-15;-15;-16;-7
14;33;15;46;-5;-13;-16;-15
27;44;44;29;-10;-1;-11;-20
6;8;35;19;-17;-13;-9;-7
24;3;48;47;-6;-15;-11;-11
6;40;12;45;-11;-12;-11;-19
38;41;32;20;-11;-20;0;-17
23;34;41;9;-9;-20;-11;-2
35;6;31;8;-15;-15;-13;-16
5;37;49;16;-1;-18;-12;-5
36;44;4;34;-1;-5;-7;-5
38;0;3;10;-16;-6;-18;-19
47;24;29;11;-15;-9;-10;-3
12;24;21;48;-2;-1;-12;-3
45;49;38;9;-17;-16;-3;-12
25;49;31;44;-5;-10;-9;-9
29;37;15;7;-11;-12;-5;-4
21;4;45;24;-5;-8;-10;-5
42;0;41;1;-5;-14;0;-15
35;42;21;18;-19;-17;-5;-10
23;5;27;32;-9;-7;-1;-8
0;5;47;33;-5;-11;-8;-1
26;20;22;15;-11;-2;0;-9
19;49;42;0;-14;-10;-2;-4
29;22;49;37;-17;-4;-7;-15
35;40;1;48;-1;-12;-15;-9
4;9;19;47;-12;-7;-11;-17
15;11;39;15;-15;-16;-8;-4
9;34;1;34;-16;-2;-14;-1
10;5;1;47;-17;-9;-9;-15
33;48;32;25;-19;-6;-2;-9
9;19;4;11;-8;-9;-2;-7
45;0;7;14;-5;-20;-8;-1
31;6;24;38;-9;-19;-13;-5
32;8;15;38;-9;-3;-14;-17
11;34;3;43;-19;-1;-8;-19
47;23;38;37;-19;-2;-7;-2
49;46;15;23;-17;-1;-6;-3
12;18;42;8;-10;-13;-13;-9
18;25;36;37;-16;-4;-5;-19
9;4;36;13;-3;-7;-3;-2
26;7;24;42;-9;-2;-18;-7
48;31;21;46;-6;-16;-18;-9
42;2;30;48;-5;-12;-2;-8
26;44;20;28;-7;-16;-12;-1
26;14;11;11;-12;-1;-10;-11
35;4;36;1;-12;-2;-20;-3
24;20;35;0;-18;-17;0;-18
6;22;35;35;0;-5;-20;-17
41;1;27;5;-13;-14;-19;-13
18;44;46;36;-8;-12;-5;0
43;43;12;8;-15;-20;-4;-19
25;24;31;5;-4;-17;-17;-10
17;8;26;45;-5;-6;-5;-3
8;41;46;37;-4;-2;-20;-8
16;21;16;5;-20;-10;-11;-13
20;9;23;10;-12;-17;-13;-18
8;1;0;37;-1;-2;-13;-13
24;33;40;24;-11;-17;-12;-10
30;4;4;21;-4;-10;0;-14
1;2;5;30;-2;-2;-12;-17
6;29;48;32;-6;-12;-8;-7
0;29;30;7;-20;-9;-4;-11
18;35;20;37;-8;-7;-17;-14
40;4;48;11;-18;-19;-7;-19
43;28;8;24;-14;-18;-12;-13
47;29;26;22;-3;-12;-8;-7
10;38;27;38;-14;-6;-13;-9
2;0;39;46;-4;-9;-9;-7
36;26;26;33;-10;-18;-10;-8
24;41;31;3;-9;-2;-11;-19
0;2;8;26;-8;-12;-17;-15
18;39;22;47;-4;-1;-11;-6
23;40;27;42;-4;-4;-19;0
49;18;13;4;-8;-13;-13;-19
7;15;45;34;0;-5;-8;-19
35;16;27;20;-19;0;-14;-20
28;32;31;41;-6;-16;-7;-13
25;6;25;10;-11;-6;-5;-3
12;9;15;24;-10;-8;-6;-2
22;14;33;5;-19;-10;-20;-18
19;27;47;4;-20;-6;-17;-6
25;31;25;2;-5;-5;-14;-14
36;19;23;7;-2;-13;-15;-1
1;32;45;20;-1;-20;-18;-1
18;9;27;47;-13;-3;-20;-5
18;32;18;16;-1;-20;-19;-8
16;39;35;35;-11;-10;-9;-10
24;39;0;15;-8;-4;-7;-14
22;8;9;11;-9;-1;-15;-12
43;48;18;18;-11;-5;-2;-18
15;44;48;15;-7;-8;-20;-19
32;27;12;39;-3;-2;-6;-13
4;23;48;18;-11;-16;-11;-11
0;36;12;23;-12;-6;-13;-5
2;21;39;33;-7;-17;-7;-13
34;43;0;47;-15;-14;-7;-7
33;5;25;17;-11;-19;-1;-9
13;10;37;36;-20;-15;-18;-6
4;14;37;35;-11;-7;-5;-6
46;17;13;33;-8;-8;0;-11
4;46;10;14;-16;-17;-2;-19
8;14;7;11;-6;-11;-5;-6
38;38;23;27;-1;0;-11;-6
2;29;31;11;-14;-12;-14;-18
29;21;2;5;-7;-15;-14;-4
9;33;17;12;-16;-1;-13;-3
10;28;49;48;-2;-20;0;-5
29;43;38;41;-13;-18;-5;-6
39;31;17;1;-18;-4;0;-15
45;44;15;31;-10;-17;-5;-14
8;20;45;7;-14;-14;-1;-5
37;48;34;24;-13;-1;-10;-1
23;36;32;46;-16;-9;-1;-18
32;11;21;37;-9;-6;-5;-2
6;46;36;44;-3;-18;-14;-5
8;30;30;37;-8;0;-1;-1
25;16;21;24;-3;-18;-1;-10
25;49;30;39;-3;-2;-9;0
22;6;5;22;-17;-1;-20;-20
18;43;24;25;-20;-16;-10;-14
13;46;9;15;-4;-12;0;-14
46;44;2;49;-17;0;-20;-2
27;9;39;31;-14;-12;-8;-16
35;35;12;20;-1;-14;-2;-11
28;15;47;27;-17;-7;-11;-9
6;13;42;31;-1;-17;-11;-7
46;30;14;21;-19;0;-17;-9
44;14;27;11;-5;-2;0;-17
2;23;29;35;-11;-14;-14;-12
17;48;22;10;-2;-7;-6;-9
7;27;43;10;-15;-7;-20;-2
11;21;36;40;-19;-2;-4;-11
24;0;10;39;-12;-14;-8;-17
12;42;48;48;-20;-11;-12;-3
26;41;3;2;-12;-15;-8;-14
3;33;28;41;-5;-4;-7;-12
8;47;4;12;-3;-18;-2;-20
8;46;41;12;-5;-12;-4;-17
1;49;7;43;-17;-17;-3;-5
43;37;21;30;-8;-6;-6;-4
32;29;42;24;-18;-20;-14;-3
12;17;11;34;-19;-4;-13;-12
30;20;3;39;-9;-12;-1;-18
6;43;48;7;-18;-4;-12;-8
39;19;45;14;-19;-1;-9;-18
8;29;5;46;-3;-19;-18;-14
38;28;19;30;-14;-16;-10;-10
21;10;36;22;-7;-20;-19;-20
31;2;8;47;-12;-18;-6;-1
21;36;39;25;-9;-11;-4;-18
33;32;14;45;-20;0;-10;-15
18;31;38;12;-5;-6;-15;-8
25;24;34;7;-6;-12;-8;-11
39;39;1;24;-4;-7;-6;-4
17;9;16;25;-15;-12;-17;-19
2;22;49;20;-2;-9;-2;-19
9;10;15;8;-19;-4;-13;-1
35;26;11;36;-8;-6;-14;-12
35;22;11;31;-7;-2;-7;0
7;4;10;14;-10;-5;-15;-4
23;31;48;43;-5;0;-19;-4
30;9;23;10;-13;-14;-13;-14
46;29;20;34;-7;-7;-2;-12
3;39;1;13;-7;-10;-12;-7
23;20;20;40;-5;-17;-10;-19
9;30;19;9;-9;-12;-4;-18
42;4;16;6;-5;-20;-19;-20
49;6;33;30;0;-8;-20;-1
31;31;13;21;-6;-1;-1;-3
49;13;7;25;-1;-11;-7;-2
13;30;33;12;-10;-3;-8;-19
18;43;26;14;-2;0;-8;-2
7;33;16;45;-20;-3;-8;-13
47;35;26;44;-6;-16;0;-18
26;27;5;27;-1;0;-10;-1
9;16;18;11;-3;0;-10;-9
21;17;41;13;-10;-5;-1;-7
42;21;10;18;-1;-14;-20;-19
11;1;13;16;-19;-20;-3;-17
26;34;8;45;-19;-11;-20;-12
16;36;48;24;-17;-3;-16;-2
25;21;2;35;-16;-6;-16;-14
27;16;19;48;-3;-17;-4;-1
0;46;46;31;-1;-6;-1;-20
4;39;11;49;-3;-16;-8;-5
43;23;39;47;-13;-5;0;-8
8;4;49;15;-10;-19;-17;-17
37;37;37;25;-12;-8;-20;-11
20;6;34;25;-9;-20;0;-12
36;38;33;1;-1;-8;-7;-10
8;6;30;26;0;-9;-1;-16
24;0;18;35;-11;-1;-4;-20
38;22;2;35;-3;-17;-11;-18
31;20;11;27;-1;-10;-19;-13
29;21;33;38;-1;-12;-13;-16
16;17;32;13;-3;-1;-12;-15
32;3;48;22;-14;-17;-9;-8
26;42;40;22;-13;-19;-10;-5
16;6;47;46;-17;-16;-7;-3
44;45;12;26;-16;-16;-18;0
0;18;11;19;-8;-1;-9;-8
35;15;3;11;-9;-12;-10;-20
9;1;41;4;-19;-12;-19;0
29;36;38;36;-6;-15;-18;-14
24;25;40;40;-15;-1;-16;-20
30;3;23;46;-13;-19;-7;-3
39;44;6;39;-18;-13;-1;-17
45;22;24;13;-6;-19;0;-20
41;29;1;21;-7;-5;-10;-12
15;19;48;30;-8;-12;-1;-8
40;2;48;49;-15;-10;-12;-18
13;36;19;36;-9;-16;-9;-1
6;33;31;14;-14;-13;0;-3
43;3;12;18;-20;-3;-3;-19
0;27;9;31;-3;-14;-14;-15
12;36;26;7;-4;-1;-4;-1
14;9;42;13;-20;-14;0;-14
28;18;6;49;-3;-17;-11;0
26;39;1;32;0;-4;-17;-2
14;33;13;11;-13;-13;-11;-1
10;1;39;45;-13;-16;-11;-6
11;1;6;15;-2;0;-18;-18
13;30;4;2;-10;-18;0;-12
12;16;28;49;-14;-1;-16;-1
16;23;43;2;-13;-1;-10;-2
23;20;16;42;-8;-8;-4;-19
29;11;47;39;-8;-12;-4;-4
30;8;24;1;-7;-9;-9;-15
23;36;28;41;-4;-6;-20;-1
23;28;17;14;-6;-16;-15;-2
1;38;33;25;-17;-2;-16;-20
22;41;44;9;-2;-15;-17;-9
14;22;43;48;-10;-10;-1;-9
6;37;8;40;-10;-16;-3;-3
27;36;33;42;-4;-11;-3;-8
28;7;12;49;-9;-3;-3;-12
26;48;20;23;-19;-8;0;-4
20;12;20;0;-20;-20;-6;-8
43;41;23;25;-8;-8;-10;-20
9;27;14;2;-12;-20;-2;-4
16;15;28;46;-2;-11;-8;-17
27;21;45;15;-17;-2;-8;-4
9;12;17;28;-7;-3;-2;-15
27;18;28;25;-1;-20;-2;-3
4;4;10;8;-18;-14;-2;-14
12;19;36;35;-12;-9;-4;-2
34;4;3;9;-13;-6;-1;-8
44;14;27;1;-20;-17;-11;-4
20;18;12;17;-19;-9;-20;-10
40;39;49;18;-20;-10;-7;0
4;18;25;40;-11;-18;-12;-9
29;2;12;9;-7;-17;-6;-8
27;49;35;18;-19;-18;-10;-19
15;19;20;34;-17;-10;-17;-4
8;4;41;7;-2;-11;-12;-2
34;30;34;36;-18;-19;-18;-15
10;35;3;23;-10;-20;-14;-1
36;30;23;37;-2;-2;-9;-19
21;14;13;42;-7;-2;-20;-2
45;4;24;31;-20;-14;-11;-6
33;38;16;23;-16;-5;-6;-4
24;12;47;13;-6;-20;-5;-11
33;39;1;47;-18;-10;-10;-18
25;45;37;22;-16;-3;-3;-15
15;11;22;45;-14;-4;-10;0
48;43;7;28;-4;0;-16;-7
43;33;2;27;-15;0;-10;-7
0;19;19;31;-3;-16;-5;-5
23;0;40;43;-20;-17;-8;-9
14;20;34;44;-19;-6;-7;-2
2;46;48;2;-1;-10;-12;-16
5;40;9;39;-19;-16;-2;-17
21;46;34;11;-17;-17;-10;-18
24;27;19;8;-5;-13;-8;-11
16;26;23;47;-10;-3;-3;-14
34;36;34;31;-2;-15;-10;-11
37;41;44;38;-14;-8;-5;-16
39;44;42;8;-12;0;-1;0
12;28;41;14;-12;-16;-12;-8
4;2;31;5;-19;-20;-10;-1
29;46;3;3;-11;-7;-12;-12
18;27;13;33;-20;-3;-15;-5
13;3;16;33;-7;-7;-1;-14
19;11;14;27;-13;-17;-19;-10
32;48;32;23;-12;-3;-10;0
45;19;40;28;-17;-6;-6;-10
9;45;14;5;-6;-1;-6;-19
39;18;42;47;-12;-14;-10;-14
48;9;25;14;-13;-17;0;-7
17;9;18;34;-18;-13;-3;-15
9;31;24;9;-16;-18;0;-20
6;33;6;17;-2;-18;-2;-12
44;17;25;16;-3;-12;-16;-8
26;15;20;9;-5;-20;-10;-18
2;27;36;27;-13;-11;-2;-20
48;16;26;6;-5;-19;-3;-13
48;18;29;23;-15;-18;-20;-16
16;41;36;7;-17;-7;-18;-10
36;27;32;40;-9;-8;-4;-3
26;24;3;38;-8;-3;-10;-13
5;27;38;13;-8;-6;-16;-4
23;25;31;29;-14;-1;-8;-4
11;45;8;45;-12;-12;-20;-13
1;32;33;19;-17;-7;-6;-15
7;27;17;26;-9;-12;-13;-11
42;24;44;19;-17;-6;-5;-3
6;31;28;30;-4;-3;-11;-20
40;23;44;48;0;-16;-8;-4
9;0;14;10;-8;-10;-14;-5
44;21;32;47;-11;-11;-19;-17
47;49;26;45;-15;-7;-5;-16
13;4;10;26;-6;-3;-9;-2
28;39;43;33;-13;-11;-20;-17
43;2;12;9;-20;-19;-14;-19
44;46;37;24;-9;-17;-16;-2
49;24;5;7;-16;-13;-17;-7
33;35;46;3;-18;-13;-15;-10
47;36;16;44;-15;-3;-12;-14
10;33;20;20;0;-12;-10;-15
25;24;15;19;-8;-8;-14;-15
17;1;26;23;-18;-14;-4;-17
42;38;16;47;-18;-1;-12;-6
23;40;48;42;-9;-13;-16;-7
19;43;48;17;-13;-11;-20;-20
25;0;23;25;-11;-15;-12;-4
22;34;17;42;-16;-15;-9;-19
45;36;44;20;-18;-8;-14;-18
26;16;29;5;-6;-13;-18;-1
35;47;8;18;-7;-3;-11;-19
24;39;16;0;-18;-11;-12;-12
24;18;42;22;-20;-3;-18;-10
31;33;12;27;-7;-16;-1;-3
16;31;11;12;-18;-15;-18;-16
12;15;45;49;-8;-16;-1;-1
14;6;10;38;-16;-19;-15;0
22;5;43;36;0;-14;-12;-1
45;5;25;17;-11;-11;-14;-2
37;28;37;24;-3;-15;-4;-14
9;39;10;9;-8;-11;-18;-15
42;25;48;16;-17;-12;-6;-6
5;17;7;26;-16;-8;0;0
43;46;24;4;-12;-3;-1;-16
5;48;5;11;-20;-18;-13;-18
33;21;15;41;-8;-15;-17;-14
4;26;46;43;-14;-11;-8;-2
44;24;39;15;0;-19;-9;-14
36;25;48;23;-1;-20;-16;-16
19;46;22;20;-17;-5;-11;-6
25;37;30;12;-2;0;-11;0
36;2;0;23;0;-19;-3;-16
39;47;22;2;-14;-16;-14;-12
16;39;18;32;-3;-15;-5;-19
30;12;39;34;-4;-10;-14;-16
23;15;4;12;-17;-17;-2;-8
23;34;30;42;-20;-8;-14;0
20;22;19;24;-20;-13;-17;-6
17;9;8;28;-11;-15;-10;-13
8;23;24;33;-10;-19;-9;-10
12;29;6;21;0;-17;-2;-15
30;39;10;20;-19;-10;-9;-11
41;2;33;26;-16;-18;-4;-10
25;44;2;3;-7;-20;-14;-8
48;28;1;49;-7;-11;-18;-4
7;12;22;17;-19;-9;-9;-6
18;35;2;29;-5;-14;-4;-10
19;15;20;26;-17;-15;-13;-8
47;15;11;3;-2;-12;-12;-1
25;20;35;21;-18;-1;-5;0
12;31;36;38;-7;-5;-15;-20
31;19;33;2;-19;-6;-11;-4
46;30;9;41;-7;-16;-18;-14
4;36;2;31;-3;-6;-10;-19
47;4;33;44;-13;-1;0;-16
38;25;7;5;-18;-5;-18;-15
15;19;42;20;-18;-16;-9;-12
49;15;45;43;-9;-2;-16;-1
10;38;10;32;-13;-5;-4;-2
2;5;49;44;-5;-20;-6;-8
12;29;10;32;-18;-15;-8;-12
2;14;13;24;-12;-12;-1;-2
22;49;34;21;-2;-19;-13;-16
3;10;40;14;-18;-14;-8;-18
22;22;36;43;-14;-12;0;0
20;19;18;36;-20;-14;-6;-6
46;19;39;7;-16;-16;0;-20
9;0;40;34;-7;-5;-15;0
31;18;30;20;-4;-16;-9;-3
9;6;21;9;-13;-4;-16;-13
38;32;0;11;-19;-1;-18;-9
35;21;34;31;-10;-14;-1;-4
43;31;1;4;-10;-9;-12;-5
38;14;16;11;-5;-20;-8;-14
5;23;39;5;-5;-11;-14;-17
40;45;27;11;-7;-5;-9;-1
45;18;17;1;-8;-19;-8;-13
29;47;49;15;-12;-5;-17;-3
6;10;13;21;-5;-6;-17;-5
37;43;29;48;-16;-8;-9;-20
15;35;44;47;-15;-19;-6;-2
48;41;5;4;-3;-2;-10;-18
21;36;37;13;-13;-1;-6;-2
6;42;0;1;-18;-4;-2;-19
17;8;43;46;0;-14;-16;-6
39;14;49;16;-5;-6;-15;-6
8;16;15;41;-14;-8;-15;-17
39;18;37;39;-18;-13;-8;-9
46;34;17;12;-13;0;-10;-7
20;46;2;14;-17;-8;-15;-10
35;34;40;2;-4;-14;-7;-11
36;46;44;25;-6;-18;-8;-14
10;43;11;24;-7;-18;-2;-17
44;34;14;35;-19;-18;-7;-11
24;29;20;35;-8;-6;-12;-13
28;42;49;38;-8;-5;-5;-14
43;47;18;30;-17;-10;-7;-6
33;10;37;14;-1;-6;-2;-1
17;19;20;0;-13;-7;-20;-16
15;9;35;35;-20;-4;-11;-18
41;23;49;11;-5;-18;-3;-16
44;32;12;27;-4;-15;-1;-20
27;21;24;48;-3;0;-15;-14
6;11;46;45;-19;-1;-3;-17
5;9;17;9;-17;-16;-15;-2
28;22;39;17;-5;-9;-7;-8
6;45;27;39;-20;-10;-19;-1
26;34;12;30;-11;-2;-13;-13
25;29;49;11;-19;-5;-16;-18
45;18;22;20;-15;0;-5;-3
33;6;47;33;-6;-2;-16;-6
4;38;20;3;-18;-1;-16;-8
49;45;6;11;-4;0;-16;-7
7;21;48;26;-13;-13;-5;-14
44;18;31;28;-7;-6;-19;-8
22;5;41;9;-19;-1;-12;-2
19;7;15;10;-6;-16;-20;-7
1;42;0;43;-11;-2;-16;-17
49;40;15;31;-1;-11;-11;-12
48;3;10;29;-9;-17;-5;-5
12;37;7;36;0;-18;-5;-19
24;33;3;20;-6;-12;-13;-4
26;25;21;46;-7;-1;-12;-14
11;3;9;44;-9;-2;-8;-2
13;9;30;28;-12;-8;-1;-10
18;26;1;5;-20;-7;-9;-14
38;47;38;7;-4;-2;-4;-17
41;25;39;37;-8;-2;-18;-8
5;5;9;8;0;-3;0;-3
34;17;49;9;0;-13;-4;-2
27;12;29;20;-20;-8;-12;-15
32;0;15;43;-2;-8;-2;-11
12;17;35;39;-14;-6;-12;-7
14;6;18;6;-19;-1;-9;-9
32;16;45;11;0;-20;-13;0
21;24;16;7;-5;-15;0;-18
8;47;20;21;-8;-4;-16;-8
1;29;38;0;-6;0;-10;-1
47;26;3;37;-5;-9;-5;-12
21;3;39;30;-2;-10;-19;-2
1;48;11;15;-18;-1;-19;-2
34;15;14;4;-18;-7;-19;-2
7;46;26;21;-12;-10;-11;-20
41;48;15;12;-7;-16;-8;-20
40;18;29;26;-18;0;-11;-14
25;24;2;20;-4;-15;-1;-15
29;38;26;33;-15;-18;-2;-16
36;25;40;6;-3;-17;-16;-13
14;3;46;13;-7;-9;-19;-1
44;40;23;2;-11;-18;-13;-3
12;38;1;44;-18;-2;-16;-1
46;37;25;19;-10;-8;-8;-8
29;6;19;48;-15;-2;-14;-14
30;41;21;25;-3;-7;-19;-6
48;45;13;14;-20;-4;-18;-9
14;42;15;16;-14;-15;-4;-15
45;10;5;37;-14;-14;-19;-10
31;13;5;49;-11;-10;-7;-4
29;47;44;2;0;-1;-11;-14
0;35;31;8;-12;-16;-12;-11
3;14;27;6;-18;-20;-14;-17
9;41;3;45;-18;-5;-12;-13
3;34;43;5;-9;0;-6;-13
16;37;27;7;-2;-10;-16;-6
40;16;25;32;-6;-15;-4;-14
14;40;2;19;-4;-13;-19;-2
9;15;13;49;-15;-10;-2;-7
6;26;31;20;-17;-19;-15;-19
29;27;47;6;-14;-3;-16;-15
0;40;27;47;-19;-18;-4;-9
4;6;8;47;-9;-10;-3;-15
27;20;12;29;-17;-15;-7;-15
29;40;45;31;-12;-14;-7;-8
43;9;26;49;-13;-7;-2;-11
48;37;47;3;-19;-9;-14;-14
46;32;39;21;-20;-5;-15;-18
34;10;23;11;-20;-15;-5;-4
31;8;43;28;-8;-1;-18;-19
32;37;21;1;-19;-10;-15;-2
5;30;13;5;-15;-16;-20;-1
1;23;15;27;-20;-15;-12;-5
14;10;15;46;-10;-6;-7;-16
17;36;48;8;-10;-19;-10;-4
46;10;36;27;-1;-10;-12;-15
34;31;35;1;-3;-11;-9;-18
17;23;1;1;-2;-10;-19;-4
13;23;20;32;-15;-13;-16;-17
36;40;2;15;-14;-7;-14;-5
26;31;22;3;-16;-2;-16;-9
47;31;28;34;-12;-20;-9;-13
42;23;14;20;-6;-6;-5;-13
6;37;12;12;-5;-13;-13;0
40;6;27;45;-18;-16;-17;-8
37;26;10;34;-16;-20;-14;-18
1;36;12;7;-20;-10;-12;-18
17;42;39;0;-15;-11;-17;-14
24;15;21;2;-8;-4;-7;-8
10;9;14;24;-7;-5;0;-1
36;4;40;46;0;-18;-3;-3
13;30;49;46;-9;-15;-4;-10
9;18;13;6;-16;-2;-17;-17
