q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
27;1;1;35;-9;-17;-10;-4
21;44;41;37;0;-14;-10;-18
25;38;36;4;-9;-10;-16;-2
3;24;8;22;0;-14;-3;-14
5;38;37;41;-11;-2;-9;-2
45;5;6;45;-2;-17;-8;-19
24;23;5;22;-15;-9;-7;-10
37;22;42;27;-18;-20;-6;-5
0;7;7;16;-13;-5;-17;-16
18;26;20;16;-5;-16;-18;0
46;4;41;7;-11;-8;-10;-19
9;48;25;27;-7;-7;-3;-18
21;16;36;29;-19;-20;-12;-16
13;14;1;43;-14;-7;-12;-19
38;21;24;46;-2;-14;-8;-18
37;23;19;44;-4;-20;-17;-16
17;34;45;21;-9;-7;-16;-8
39;34;24;21;-8;-12;-5;-7
36;30;26;49;0;-16;0;-17
37;18;16;25;-18;-2;-5;-18
29;26;35;19;-17;-15;-2;-2
38;9;26;26;-12;-1;-17;-6
37;27;40;9;-18;-1;-7;-13
45;1;13;23;-4;-12;-6;-14
0;13;11;10;-11;-6;-2;-9
18;10;9;16;-11;-12;-14;-13
40;13;45;40;-15;-10;-6;-9
24;30;18;35;-16;-17;-14;0
40;45;45;23;-9;-3;-15;-20
22;14;18;37;-19;-6;-7;-18
40;47;5;2;-1;-15;-14;-19
5;26;40;5;-12;-7;-11;-19
38;5;36;17;-16;-13;-1;-13
40;11;13;9;-4;-17;0;-1
41;20;24;23;-10;-4;-2;-3
33;40;35;43;-4;-18;-5;0
28;9;43;10;-4;-6;-10;-17
2;22;21;35;-20;-2;-15;-8
41;19;36;27;-12;-18;-4;-16
6;6;48;24;-4;-10;-9;-19
5;19;22;38;-12;-10;-14;-17
45;38;43;28;-6;-19;-6;-17
49;12;36;47;-13;-2;-12;-17
5;49;46;49;-2;-10;-17;-10
9;24;22;10;0;-4;-20;-7
10;17;46;41;-5;-7;-13;-7
46;10;34;39;-16;-14;0;-5
17;16;14;19;-13;-11;0;-5
18;33;3;5;-9;-15;-15;-11
18;29;13;37;-18;-13;-16;-13
32;37;31;44;-15;-11;-3;-15
34;19;19;28;-9;-16;-1;-3
48;25;25;30;-12;-20;-15;-8
34;41;43;36;-15;-5;-2;-18
6;10;9;2;-3;-3;-4;-17
1;8;29;49;-18;-20;-13;-16
38;1;14;22;-16;-5;0;-19
10;25;40;46;-19;-20;-2;-19
18;40;7;16;-13;0;-18;-15
16;6;13;27;-11;-8;-1;-10
2;45;41;43;-4;0;-18;-14
22;29;32;19;-18;-5;-14;-18
36;6;20;15;-19;-10;-14;-2
16;28;1;30;-4;-1;-9;-16
7;28;27;24;-1;-14;-2;0
31;13;25;35;-11;-1;-12;-16
43;34;25;38;-9;-15;-8;-12
35;21;17;36;-18;-4;0;-1
31;33;8;44;-13;-8;-11;-7
22;23;23;32;-8;-8;-6;-16
15;28;10;36;-12;-11;-17;-15
33;39;11;16;-19;-15;-15;-14
37;38;4;41;-18;-17;-3;-12
45;15;12;31;-15;-13;-4;-6
0;23;33;41;-3;-1;-20;-16
39;18;41;32;-12;-18;-15;-17
28;15;40;39;-17;-1;-20;-7
12;11;3;24;-5;-12;0;-1
24;35;14;34;-6;-8;-7;-17
35;2;3;45;-1;-4;-4;0
41;30;18;14;-15;-15;-5;-6
30;34;10;20;-12;-7;-6;-5
38;43;28;35;-7;-12;-11;-10
23;42;38;4;-4;-18;-15;-5
30;10;1;42;0;-16;-9;-1
47;20;49;21;-19;-5;-17;-19
39;15;11;37;-5;-4;-2;-15
14;49;10;43;-13;-4;-12;-13
38;39;24;3;-16;-16;-4;-5
33;35;16;20;-9;-13;-11;-8
10;18;31;21;-6;-13;-14;0
42;46;22;37;-9;0;-10;-20
18;37;5;33;-15;-8;-17;-5
29;0;35;30;-6;-14;-3;-10
44;5;35;29;-16;-16;-20;-10
44;29;19;9;-4;-17;-17;-14
34;23;45;14;-12;-3;-11;-11
42;14;42;12;-10;-2;-4;-3
33;7;24;12;-3;-18;-3;-10
8;0;42;20;-19;-10;-19;-7
9;13;9;19;-3;-15;-3;-2
28;3;1;16;-1;-7;-17;-5
35;45;17;12;-11;-18;-2;-16
5;43;35;21;-11;-14;-6;-4
8;19;24;2;-6;-14;-13;-19
35;0;45;32;-5;-13;-3;0
30;44;8;41;-5;-6;-10;-5
19;34;10;9;-4;-5;-7;-9
28;33;17;39;-3;-9;0;-15
47;19;30;14;-16;-12;-19;-2
48;38;42;37;-3;-11;0;-8
29;6;16;47;-12;-15;-8;-6
45;34;31;24;-2;-10;-12;-12
35;23;32;7;-11;-14;-18;-13
24;30;37;22;-10;-14;-6;-5
39;29;48;2;-19;-12;-15;-14
31;24;7;3;-2;-16;-12;-1
2;19;6;43;-5;-4;-16;-14
12;1;0;19;-5;-20;0;-7
3;36;22;44;-8;-13;0;-1
47;35;9;14;-19;-17;-8;-11
42;16;43;16;-6;-14;-19;-2
48;2;0;25;-18;-11;-20;-11
21;48;21;34;-14;-6;-15;-12
17;45;48;8;-3;-3;0;-9
45;14;44;39;-19;-12;-14;-11
40;4;6;24;-13;-19;-5;-4
0;44;33;45;-9;-18;-6;0
31;43;0;2;-19;-1;-18;-3
45;26;41;32;-20;-8;-14;-18
2;30;28;6;0;-6;-5;-15
3;14;43;13;-3;-8;-16;-1
42;29;44;16;-10;-7;-1;-3
41;38;48;42;-17;0;-16;-12
0;48;34;29;-1;-11;-11;-4
33;36;29;43;-18;-13;-16;-14
1;40;0;8;-7;0;-13;-1
43;16;47;35;-19;-10;-13;-10
11;28;27;12;-10;-12;-4;-7
4;1;19;3;-7;0;-2;-10
16;32;17;42;-15;-8;-5;-15
6;23;5;20;-14;-8;-19;0
20;49;30;7;-8;-6;-4;-19
23;4;38;9;-20;-6;-19;-4
40;12;11;10;-3;-17;-12;-2
35;10;14;16;-7;-19;-12;-20
25;11;13;47;-14;-12;-14;-6
46;47;23;39;-2;-2;-18;-19
17;9;27;30;-3;-20;-10;-2
41;3;7;21;-20;-7;-1;-19
23;36;0;35;-13;-18;-4;-11
14;45;37;12;-18;-4;0;-18
34;12;18;18;-8;0;-2;-19
8;47;36;30;-17;-3;-19;-11
4;33;1;39;-15;-2;-17;-11
2;39;49;25;-13;-9;-10;-13
31;28;35;24;-13;-1;-8;-5
26;43;4;0;-7;-20;-13;-11
10;0;24;3;-8;-12;-17;-15
27;6;32;5;0;-12;0;-18
4;30;40;38;-10;-14;-20;-20
38;26;34;20;-14;-4;-2;-11
45;44;22;44;-6;-20;-19;-10
29;32;7;40;-7;-12;-8;-10
42;39;28;31;-2;-19;-2;-11
48;49;14;19;-19;-7;-11;-10
35;0;29;48;-11;-13;-9;-13
6;8;9;45;-20;-5;-9;0
37;48;14;38;-18;-4;-7;-18
35;44;11;34;-13;-18;-1;-1
44;22;43;25;-20;-18;-12;-5
13;15;28;28;-6;-19;-2;-7
21;21;5;29;-19;-14;-2;-6
36;0;42;37;-9;-10;-15;-16
9;40;49;44;-14;-9;-18;-5
39;30;11;42;-16;-4;-6;-14
15;7;4;3;-6;-2;-8;-18
15;35;36;31;-3;-19;-16;-11
4;26;47;16;-8;-3;-8;-16
17;48;44;16;-6;-12;-6;-14
36;47;34;31;-4;-2;-13;-9
36;34;0;20;-12;-13;-9;-8
43;43;49;16;-16;-20;-5;-14
35;37;7;11;-5;-8;0;-10
49;45;48;2;-19;-7;-9;-1
41;36;7;45;-18;-16;-10;-6
45;33;16;39;-17;-11;-2;-6
26;25;17;46;-12;-8;-16;-19
2;15;26;30;-20;-14;-6;-15
13;36;18;4;-7;-17;0;-4
4;46;12;5;-7;-9;-1;-8
20;33;47;11;-11;-14;-17;-12
49;43;34;23;-3;-2;-18;-18
46;40;2;17;-17;-18;-10;-5
2;23;0;49;-20;-18;-18;-16
40;40;43;28;-3;-19;-2;0
36;26;42;48;-4;-15;-14;-6
8;30;18;37;-13;-11;-3;-13
8;24;4;41;-8;-17;-18;-19
14;15;25;49;-6;-8;-16;-12
33;9;41;35;-14;-10;-20;-13
33;5;28;32;-11;-1;-18;-13
7;10;13;31;-7;-1;-13;-2
20;22;39;1;-8;-8;-11;-9
14;43;1;42;-19;-13;-9;-17
27;32;8;8;-14;0;-18;-3
47;7;7;28;-4;-4;-6;-20
21;21;7;46;-14;-8;-5;-7
41;29;35;29;-11;-20;0;-15
12;16;44;37;-13;-14;-20;-11
37;46;45;35;-5;0;-2;-18
49;46;19;23;-18;-17;-12;-18
36;32;41;41;-19;-18;-12;-11
20;26;11;28;-15;-20;-9;-5
47;39;33;30;-7;-8;-5;-4
40;23;5;12;-14;-13;-1;-19
5;32;36;27;0;-19;-4;-7
20;28;33;38;-6;-6;-20;-8
35;36;5;10;-6;-16;-2;-1
4;9;48;3;-11;-4;-3;-13
28;8;8;9;-4;-4;-8;-20
38;38;44;27;-1;-20;-18;-11
13;43;39;3;-7;-6;-15;-4
30;23;2;46;-14;-16;-5;-8
24;33;9;38;-12;-11;-20;-19
14;12;2;25;0;0;-14;-12
36;45;44;33;-5;-18;-16;-8
20;32;14;27;-10;-15;-5;-17
2;20;24;42;-15;-13;-7;-8
13;40;15;32;-10;-19;-2;-20
4;13;21;0;-4;-13;-12;-20
11;4;4;38;-7;-16;-17;-14
29;42;40;8;-6;-6;-9;-17
28;33;24;6;-2;-5;-17;-2
44;0;45;32;-17;-1;-6;-10
31;33;2;25;-1;-8;-10;-8
17;20;24;34;-3;-4;-7;-1
46;5;3;34;-9;-6;-3;-2
32;20;38;39;-4;-2;-9;-3
49;6;35;48;-6;-17;-14;-12
9;21;26;29;-16;-3;-3;-1
22;34;17;49;-13;-18;-3;-20
16;26;29;26;-15;-18;-13;-1
36;40;35;35;-17;-8;-11;-14
46;43;21;13;-4;-6;-20;-9
38;11;34;23;-12;-19;-15;-19
22;41;39;22;-9;-10;-5;0
30;39;11;44;-6;-6;-15;0
15;11;15;37;-5;-6;-16;-20
20;39;16;35;-5;-14;-3;-2
18;16;47;16;-16;-20;-6;-18
48;5;7;13;-12;-10;-11;-18
18;16;35;38;0;-10;-17;-6
6;43;41;12;-10;-16;-16;-1
27;19;46;34;-2;-8;-9;-10
12;20;49;43;-1;-14;-18;-7
47;49;38;47;-3;-20;-11;-15
33;41;45;39;-12;-5;-1;-16
0;45;35;16;-20;-12;-11;0
19;22;49;7;-18;-1;-20;-10
32;35;43;45;-20;-20;-14;-2
47;4;30;2;-4;0;-7;-13
21;49;48;32;-13;-1;0;-10
44;26;11;46;-13;0;-2;-17
4;22;3;40;-2;-3;-17;-16
0;13;28;42;-7;-1;-2;-19
30;19;30;48;-2;-7;-12;-13
1;27;31;3;-12;-6;-15;-6
5;17;5;6;-3;-14;-2;-12
20;13;25;25;-5;-17;-4;-12
49;37;25;33;-15;-1;-3;-8
48;16;40;31;-14;-2;-11;-2
23;47;20;45;0;-1;-13;-10
37;5;41;17;-20;-2;-11;-15
8;44;38;42;-7;-19;-3;-15
19;17;27;21;-14;-20;-18;-16
5;23;18;7;-4;-20;-20;-3
44;3;10;23;-6;-20;-17;-4
33;9;30;30;-15;-13;-7;-1
6;35;0;42;-18;-1;-14;-20
46;33;6;22;-16;-20;0;-17
11;29;17;19;-3;-6;-10;-18
8;33;0;47;-2;-4;-2;-19
21;1;46;27;-13;-7;-3;-9
15;41;8;17;-13;-14;-9;-13
38;46;7;3;-20;-8;-9;-18
19;11;25;41;-16;-3;-3;-16
24;44;44;8;-8;-5;-20;-6
3;21;42;5;-2;-17;-6;-5
25;2;49;13;-8;-2;-11;-15
4;38;18;42;-20;-9;-14;-14
14;4;37;2;-1;-17;-3;-20
20;45;37;31;-19;-20;-20;-1
20;18;11;49;-14;-19;-7;-13
46;6;24;39;-7;0;-3;-13
45;30;4;11;-8;-3;-3;-7
36;7;3;24;-20;-15;-3;-15
11;13;45;49;-1;-15;-10;-17
44;39;27;5;-7;-14;-13;-6
41;10;23;3;-15;-19;-11;-4
1;0;29;31;-10;-7;-6;-6
9;18;46;47;-15;-4;-17;-20
46;40;6;13;-8;-14;-8;-10
39;1;20;0;-2;-17;-14;-7
20;9;43;39;-2;-11;-10;-11
0;31;34;9;-1;-15;-12;-7
39;39;16;36;-13;-17;-3;-14
2;48;3;17;-8;0;-14;-13
27;19;1;43;-3;-19;-20;-1
46;46;20;48;-3;-1;-17;-16
38;20;37;20;-3;-2;-18;-15
35;2;33;32;-1;-18;-8;-10
32;0;19;35;-12;-20;-11;-7
28;4;1;5;-7;-18;-2;-19
47;16;5;17;-19;-9;-19;-6
44;30;24;16;-3;-9;-5;-7
49;43;0;7;-7;0;-3;-10
4;37;1;3;-10;-6;-7;-10
21;16;22;19;-12;-13;-17;0
16;32;21;13;-5;0;-1;-8
23;26;7;11;0;-12;-14;-7
14;17;1;41;-7;-4;-14;-11
20;41;24;43;-17;-16;-6;-18
20;27;25;48;-5;-15;-18;-10
42;14;18;40;-14;-6;-15;-9
21;29;0;13;-1;-12;-3;-7
34;37;3;8;-11;-18;-4;-12
21;19;41;4;-18;-5;-8;-1
32;10;10;23;-2;-19;-9;-12
18;3;7;20;-20;0;-11;-8
48;32;10;27;-20;-7;-10;-2
15;8;30;39;-12;-17;-13;-10
44;39;45;0;-18;-6;-8;-9
4;4;4;1;-12;-11;-15;-6
1;35;7;10;-11;-1;0;-17
47;33;15;28;-12;-14;-5;-18
0;40;35;9;-18;-9;-13;-2
31;29;42;1;-20;-13;-17;-20
28;41;45;25;-18;-16;-15;-11
41;36;29;45;-11;-17;-14;-10
18;33;42;17;-17;-2;-5;-15
46;33;20;32;-6;-10;-19;-17
35;25;8;23;-14;-7;-17;-13
19;6;1;41;-15;-11;-17;-9
10;36;38;19;-20;-11;-14;-2
6;27;26;9;-12;-14;-2;-2
11;21;29;38;-2;-6;-1;-6
17;25;46;40;-6;0;-15;0
22;13;38;17;-1;-12;-6;-1
41;49;41;18;-19;-19;-2;-12
12;17;49;38;-17;0;-20;-11
22;27;19;2;-14;-16;-12;-7
45;46;15;0;-2;-17;-14;-4
42;24;36;33;-7;-18;-1;-17
38;32;33;9;-9;-15;-7;-17
36;26;42;16;0;-8;-15;-2
3;31;15;29;-18;-5;-12;-1
26;36;39;46;-4;-15;-18;-10
19;19;24;46;-8;-11;-14;-16
30;16;8;10;-11;-17;-18;-7
34;43;23;27;-17;-17;-16;-9
4;37;17;11;-5;-14;-15;-6
1;48;10;36;-5;-15;-3;-18
12;30;32;5;-8;-15;-1;-19
47;2;25;30;-18;-20;-14;-9
19;5;47;34;-20;-15;-17;-10
3;37;40;32;0;-5;-7;-19
33;23;25;39;-6;-17;-10;-8
35;7;9;39;-1;-9;-1;-16
4;0;25;43;-4;-20;-13;-8
26;8;14;29;-5;-3;-19;-10
16;15;1;8;-15;-8;-9;-9
1;9;18;28;-7;0;-7;-1
31;46;12;33;-6;-6;-10;-14
2;33;33;8;-16;-19;-17;-2
12;29;20;7;-2;-20;-9;-16
15;39;37;32;-1;-15;-20;-14
3;28;7;18;-14;-9;-13;-4
43;20;11;8;-10;-11;0;-16
18;30;19;47;-17;-16;-16;-18
35;5;8;22;-7;-9;-10;-7
8;30;36;18;-16;-5;-20;-20
28;3;3;21;-7;-19;-5;-1
34;19;20;21;-9;-3;-17;-11
7;1;35;26;-17;-9;-20;-10
32;8;33;37;-3;-6;-5;-3
24;35;38;25;-18;-13;-12;-16
8;14;29;47;-16;0;-3;-1
34;6;4;32;-8;-9;-16;-1
10;0;3;11;-9;-9;-9;-12
29;47;6;8;-10;-19;-15;-19
13;36;4;39;-15;0;-7;-12
37;27;0;41;-11;-17;-8;-10
41;19;13;32;-10;-9;-11;-2
22;35;35;12;-11;-20;-8;-20
47;48;23;1;-5;-11;-7;-16
37;29;2;11;0;-20;-20;-14
2;8;24;39;-9;-10;-11;-7
41;2;29;46;-9;-5;-6;-4
18;30;47;38;-17;-13;-4;-5
10;28;2;14;-11;-4;-9;0
8;43;36;48;-13;-6;-7;-19
12;23;21;49;-14;-5;-19;-7
30;33;46;48;-11;-12;-13;-11
24;18;29;25;-1;-3;-11;0
21;9;26;12;-20;-1;-13;-15
32;43;1;6;-16;-16;-8;-14
31;13;21;10;-3;-7;-14;-1
26;5;47;20;-10;-9;-1;-12
16;47;0;12;-5;-9;-18;-3
45;3;29;40;-12;-12;-2;-3
0;34;41;27;-17;-2;-11;-20
27;44;43;9;-4;-13;-16;-12
5;26;8;32;-10;-19;-1;-1
7;22;49;45;-9;-10;-7;-5
39;12;27;6;-3;-10;-11;-7
31;16;27;8;-9;-6;-12;-9
31;3;31;34;-12;-1;-16;-9
2;17;47;42;-9;-10;-20;-6
18;11;18;20;-19;-7;-15;-8
2;24;42;36;-4;-14;-15;-10
21;42;40;25;-10;-5;-4;0
27;3;12;2;-5;-3;0;-10
28;27;30;46;-3;-19;0;-5
33;39;7;47;-17;-15;-12;-10
30;43;32;6;-6;-18;-19;-4
15;1;48;6;-4;-3;0;-8
40;6;21;48;-9;-1;-13;0
22;5;25;38;-15;-9;-3;0
44;42;21;42;-17;0;-4;-7
3;34;44;40;-16;-17;-10;-1
1;33;34;47;-9;-18;-15;-19
26;23;39;2;-18;-2;-7;-19
8;38;41;10;-10;-11;-12;0
27;12;3;35;-10;-15;-5;-16
28;17;40;1;-20;-20;-1;-9
36;33;15;47;-16;-19;-15;-3
47;5;2;3;0;-1;-10;-9
7;17;43;46;-5;-16;-19;-16
27;10;25;38;-6;-2;-12;-17
39;37;30;17;-3;-8;-12;-11
42;22;29;12;-14;-15;-2;-9
15;13;11;7;-15;0;-5;-18
28;43;41;30;-11;-9;-14;-16
3;10;0;21;-20;-8;0;-8
1;23;48;40;-17;-16;-11;-4
23;43;14;4;-13;-7;-6;-2
9;44;24;25;0;-4;-7;0
24;7;16;18;-10;-13;-10;-18
47;6;29;21;-4;-19;-4;-18
1;37;45;34;-19;-5;-19;-17
47;30;24;15;-7;-1;-13;-9
40;27;16;13;-2;-15;-20;-12
24;31;27;44;-19;-19;-9;0
37;45;5;47;-17;-8;-17;-5
48;35;48;5;-2;-1;-2;-3
6;28;37;29;-7;-13;-8;-19
32;42;14;27;-2;0;-2;-5
38;44;41;3;-11;-4;-18;-9
17;41;13;35;-7;-4;-9;0
34;17;47;6;-14;-19;-10;-4
22;7;26;39;-13;-16;-17;-1
20;31;4;29;-15;-11;-15;-15
30;31;16;6;-5;-15;-12;-14
3;13;12;35;0;-5;-11;-1
29;48;0;13;-7;-3;-3;-9
17;28;7;21;-4;-12;-9;-19
13;12;41;23;-17;-18;-3;-1
33;26;20;18;-8;-19;-13;-13
8;8;7;37;-9;-5;-5;-19
21;35;41;46;-11;0;-1;-14
14;14;18;49;-5;-18;-14;0
38;28;46;20;-4;-8;-14;-9
41;28;39;0;-10;-2;-13;-13
30;23;27;49;-14;0;-17;-18
8;18;19;30;-11;-18;-4;-17
16;39;33;34;-16;-20;-19;-2
6;15;13;31;-2;-17;-18;-18
39;0;16;34;-11;-3;-12;-7
5;40;34;30;-9;-20;-7;-19
12;3;9;4;0;-18;-15;-11
21;10;49;39;-12;-7;-8;-16
6;34;27;41;-4;-14;-8;0
8;21;39;38;-10;-4;-12;-16
48;26;8;10;-7;-4;-14;-4
29;3;45;11;-15;-15;-17;-6
13;31;14;30;-6;-3;-6;-9
44;42;38;11;-14;-1;-8;-2
42;10;34;24;-2;-3;-9;-10
20;34;20;47;-8;-16;-4;-18
37;9;14;12;-19;-19;-11;-13
46;38;3;32;-5;-11;-12;-14
43;21;11;39;-17;-9;-9;-2
32;18;33;3;-19;-15;-3;-19
45;22;18;49;-4;-18;-1;-18
29;47;29;2;-15;-13;-14;-6
22;22;7;14;-4;-12;-10;-15
16;39;4;14;-13;-6;-17;-6
11;44;7;47;-8;-4;-7;-17
10;20;43;35;-3;-11;-1;-15
6;13;31;22;-16;-16;-2;-5
19;47;6;37;-1;-12;-6;0
21;29;13;3;-18;-2;-4;-8
45;13;31;22;-3;-17;-17;-13
13;38;35;42;-9;-13;-9;-8
41;37;35;45;-8;-16;-13;-16
44;44;43;27;-7;-1;-6;-16
1;21;44;31;-2;-2;-7;-10
15;30;40;30;-14;-5;-15;-13
5;4;46;23;-15;-6;-6;-7
14;23;17;46;-15;-7;-9;-3
0;25;3;18;-1;-18;-19;-8
46;35;31;32;-10;-2;-1;-19
14;10;31;35;-20;-4;-19;-7
47;43;29;2;-16;-14;-17;-10
25;2;37;31;-14;-13;-11;-7
0;37;28;48;-16;-17;-8;-18
0;48;15;40;-4;-1;-10;-16
12;16;7;40;-8;-7;-19;-16
29;40;40;16;-1;-4;-2;-11
17;40;5;40;0;-3;-13;-8
44;26;20;13;-10;-5;-19;-2
35;8;30;16;-2;0;-20;-14
24;36;10;46;-20;-17;-7;-17
16;9;28;15;-7;-11;-12;-9
40;7;2;30;-20;-7;0;-7
19;26;18;23;-17;-3;-6;-20
41;49;33;14;-9;0;0;-9
17;42;1;12;-1;-18;-11;-10
27;36;2;19;-13;-19;-3;-10
22;11;38;18;-15;-4;-14;-17
25;36;15;47;-16;0;-9;-11
16;38;10;39;-4;-19;-4;-15
30;15;27;15;-18;-1;-3;-5
37;17;47;28;-20;-19;-5;-10
14;14;25;32;-16;-7;-11;-17
18;29;47;47;-3;-17;-7;-18
39;25;43;30;-3;-3;-12;-17
40;47;20;44;-9;-7;-7;-6
22;8;24;5;-16;-18;-12;-2
29;44;12;45;-1;-7;-16;-7
12;16;29;13;-12;-7;-5;-20
28;16;33;31;-1;-6;-3;-20
25;36;13;7;-13;-10;-6;-18
35;18;40;42;-16;-19;-3;-19
4;23;6;27;-5;-1;-4;-13
27;37;36;14;0;-13;-20;-19
13;20;32;34;-3;-16;-11;-8
35;4;42;7;-15;-6;-7;-4
36;3;18;37;-9;-9;-3;-12
23;10;8;13;-11;-4;-15;-8
39;48;7;6;-3;-4;-15;-18
24;13;8;9;-1;-12;-16;-11
15;26;35;21;-14;-8;-16;-1
14;23;46;1;-7;-1;-11;-2
13;46;37;21;-19;-4;-4;-14
49;0;24;26;-6;-19;-11;-5
33;8;5;27;-5;-11;-4;-7
29;15;39;3;-4;-10;-15;-14
15;43;46;45;-12;-18;-2;-17
25;24;44;42;-20;-11;-14;-4
32;10;26;33;-19;-12;-1;-6
43;21;45;34;-6;-18;-18;-15
9;18;19;3;-15;-17;-20;-11
39;5;35;3;-2;-1;-19;-17
16;9;25;0;-18;-12;-3;-10
16;36;37;29;-20;-2;-8;0
45;37;2;33;-4;-14;-20;-18
36;17;18;0;-7;-14;-13;-1
3;1;28;42;-16;-12;-11;-18
0;43;17;24;0;-14;-14;-19
1;42;39;6;-14;0;-13;-12
33;24;1;47;-15;-20;-8;-8
48;42;32;1;-20;-19;-3;-3
12;31;47;46;-19;-11;-16;-19
36;8;46;19;-16;-19;-19;-5
46;47;35;39;-8;-14;-20;-5
20;0;41;36;-16;-17;-12;-5
41;43;2;10;-13;0;-15;-18
30;36;15;35;-9;-5;-8;-10
46;0;18;46;-16;-18;-3;-16
6;15;26;38;-10;-13;-17;-4
24;42;14;37;-19;-1;-8;-17
45;49;18;47;-7;-11;0;-2
37;16;11;45;-17;-6;-11;-10
19;37;3;9;-2;-3;-7;-16
19;13;5;21;-3;-6;-9;-1
0;25;39;40;-17;-19;-1;-17
18;22;40;46;-15;-7;-20;-16
12;44;33;19;-2;-7;-18;-18
30;9;20;1;-13;-20;-1;-13
20;31;30;31;-2;-7;-11;0
26;42;40;43;-20;-16;-9;-9
17;38;6;39;-17;-17;-3;-14
29;42;3;37;-18;-6;0;-1
39;1;14;36;-10;-11;-11;-8
12;27;28;37;-18;-14;-8;-15
30;0;2;7;-9;-6;-9;-11
22;43;14;26;-18;-14;-2;-9
11;29;36;46;-3;-10;-12;-16
42;9;25;2;-5;-17;-16;0
1;27;13;10;-12;-10;-4;-16
6;45;13;18;-6;-16;-7;-20
3;20;38;11;-20;-14;-2;-11
45;18;41;5;-3;-15;-14;-3
26;27;47;21;-2;-16;-1;-2
4;25;9;32;-9;-17;-9;-13
27;19;9;49;0;-2;-9;-3
5;1;24;41;-5;-12;-14;-9
45;33;24;5;-7;0;0;-5
7;3;20;9;-11;-11;-2;-18
37;35;43;22;-3;-3;-11;-14
8;30;9;13;-5;-7;-14;-15
23;22;13;37;-19;-9;-9;-7
27;16;14;41;-19;-12;-4;-4
10;29;38;26;-8;-16;-20;-9
33;38;49;45;-2;-6;-20;-4
18;16;5;15;-15;-6;-17;-5
18;7;28;24;-19;-14;-20;-8
41;18;2;28;-8;-18;-9;-5
0;41;4;12;-20;-14;-4;-11
25;30;19;34;-12;-1;-17;-1
34;38;49;0;-16;-6;-18;0
31;43;44;35;-15;-13;-4;0
23;17;45;25;-9;-7;-18;-6
28;12;17;29;-3;-5;-11;-14
25;32;1;10;-1;-19;-3;-8
2;19;16;42;-17;-14;-16;-5
31;33;15;2;-10;-2;-18;-16
40;16;34;21;-19;-1;-11;-10
44;4;14;7;-9;-4;-12;-1
3;14;19;42;0;-18;-11;-18
20;28;7;28;-12;-16;-10;0
21;1;26;31;-4;-6;-7;-13
32;4;42;35;-19;-3;-15;-1
40;49;5;20;-9;-14;0;-6
35;39;42;49;-1;-19;-17;-3
22;15;38;46;-5;-5;-14;-15
48;44;17;0;-18;-20;-19;-16
4;48;4;22;-16;-20;-14;-9
44;25;16;6;-12;-1;-16;-9
9;5;18;38;-12;-17;-8;-11
22;13;34;10;-17;-18;-9;-8
10;26;25;39;0;-5;-13;-10
31;12;2;23;-4;-16;-14;-11
17;9;3;21;-3;-16;-6;-9
16;8;25;41;-13;-9;-2;0
34;4;2;25;-8;-5;-11;-9
13;41;38;48;-1;-17;-3;-1
18;11;13;23;-2;-17;-3;-2
23;33;16;9;-20;-4;-10;-16
46;8;35;49;-3;-6;-5;-11
34;12;34;28;-6;-13;-15;-13
31;24;15;30;-17;-20;-5;-8
23;38;39;2;-5;-18;-7;-14
9;43;9;8;-16;-13;-4;-13
18;25;26;0;0;-16;-6;-7
28;2;10;10;-9;0;0;-17
20;24;44;19;-9;-1;-16;-6
7;25;31;9;-3;-13;-3;-9
41;13;36;32;-14;-10;-20;-14
38;30;39;47;-3;-15;-17;-2
25;5;29;24;-13;-18;-11;-17
37;10;36;17;-16;-8;-15;0
13;10;46;12;-6;-16;-18;-16
45;33;38;40;-13;-12;-4;-7
33;42;39;32;0;-4;-7;-12
6;10;20;45;-13;-16;-12;-7
37;8;24;34;-2;-9;-11;-1
31;35;1;1;-4;-17;-13;-8
23;40;47;18;-18;-9;-2;-4
2;34;22;20;-12;-9;-19;-3
29;42;35;15;-14;-1;0;-2
18;15;9;37;-17;-5;-9;-4
45;10;6;43;-7;-6;-9;-11
44;24;39;40;-19;-6;-17;-20
28;7;34;17;-15;-1;-13;-15
43;19;5;33;-16;-11;0;-11
9;0;46;30;-8;-3;-1;-8
34;24;8;7;-5;-2;-14;-13
2;34;38;26;-15;-4;-7;-3
30;3;16;5;-11;-15;-7;-15
49;29;22;26;-13;-9;-19;-6
2;35;39;11;-18;-10;-4;-4
47;47;48;27;-16;-18;-12;-7
38;2;37;44;-20;-15;-14;-3
2;49;26;4;-8;-17;-5;-11
34;23;47;45;-12;-4;-11;-13
38;13;34;49;-8;-14;-3;-1
25;38;46;0;-4;-12;-2;-15
32;4;16;39;-20;-7;-20;-20
11;9;25;1;-9;-17;-16;-12
26;21;2;11;-12;-17;-17;0
23;24;2;15;-20;-12;-4;-5
14;1;2;4;-11;-14;0;-1
17;1;25;42;-11;-20;-12;-15
38;0;19;40;-17;-13;-3;-13
30;30;48;6;-20;-11;-14;-10
3;4;22;12;-3;-18;-11;-11
24;29;37;35;-17;-6;-12;-9
17;48;3;24;-16;-8;-18;-19
1;3;40;17;0;-14;-2;-6
1;20;17;6;-18;-8;-7;-18
30;33;33;18;-18;-2;-1;-1
26;29;37;40;-18;-17;-7;-6
